,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
134,12,embed,local,1,c,none,none,banker,pilot,disguised,herself,The banker said that the pilot disguised herself . <eos>,The banker said that the pilot disguised herself .,the banker said that the pilot disguised ***mask*** .,1.7382535874816316e-05
135,12,embed,local,1,d,none,none,pilot,banker,disguised,herself,The pilot said that the banker disguised herself . <eos>,The pilot said that the banker disguised herself .,the pilot said that the banker disguised ***mask*** .,1.7840559059138937e-05
136,12,embed,local,1,a,nonlocal_subj,number,mechanics,pilot,disguised,herself,The mechanics said that the pilot disguised herself . <eos>,The mechanics said that the pilot disguised herself .,the mechanics said that the pilot disguised ***mask*** .,1.952676100050594e-05
137,12,embed,local,1,b,nonlocal_subj,number,pilots,mechanic,disguised,herself,The pilots said that the mechanic disguised herself . <eos>,The pilots said that the mechanic disguised herself .,the pilots said that the mechanic disguised ***mask*** .,2.8770983624303594e-05
138,12,embed,local,1,c,nonlocal_subj,number,bankers,pilot,disguised,herself,The bankers said that the pilot disguised herself . <eos>,The bankers said that the pilot disguised herself .,the bankers said that the pilot disguised ***mask*** .,1.207058323683685e-05
139,12,embed,local,1,d,nonlocal_subj,number,pilots,banker,disguised,herself,The pilots said that the banker disguised herself . <eos>,The pilots said that the banker disguised herself .,the pilots said that the banker disguised ***mask*** .,2.8190785706308188e-05
140,12,embed,nonlocal,0,a,local_subj,number,mechanic,pilots,disguised,herself,The mechanic said that the pilots disguised herself . <eos>,The mechanic said that the pilots disguised herself .,the mechanic said that the pilots disguised ***mask*** .,0.0008793523304895738
141,12,embed,nonlocal,0,b,local_subj,number,pilot,mechanics,disguised,herself,The pilot said that the mechanics disguised herself . <eos>,The pilot said that the mechanics disguised herself .,the pilot said that the mechanics disguised ***mask*** .,0.0003203184829240441
142,12,embed,nonlocal,0,c,local_subj,number,banker,pilots,disguised,herself,The banker said that the pilots disguised herself . <eos>,The banker said that the pilots disguised herself .,the banker said that the pilots disguised ***mask*** .,0.0007012437817917873
143,12,embed,nonlocal,0,d,local_subj,number,pilot,bankers,disguised,herself,The pilot said that the bankers disguised herself . <eos>,The pilot said that the bankers disguised herself .,the pilot said that the bankers disguised ***mask*** .,0.0008336887131713702
144,13,embed,local,1,a,none,none,mechanic,pilot,hated,herself,The mechanic said that the pilot hated herself . <eos>,The mechanic said that the pilot hated herself .,the mechanic said that the pilot hated ***mask*** .,0.22257272223697416
145,13,embed,local,1,b,none,none,pilot,mechanic,hated,herself,The pilot said that the mechanic hated herself . <eos>,The pilot said that the mechanic hated herself .,the pilot said that the mechanic hated ***mask*** .,0.2528227191364087
146,13,embed,local,1,c,none,none,banker,pilot,hated,herself,The banker said that the pilot hated herself . <eos>,The banker said that the pilot hated herself .,the banker said that the pilot hated ***mask*** .,0.3431323754964389
147,13,embed,local,1,d,none,none,pilot,banker,hated,herself,The pilot said that the banker hated herself . <eos>,The pilot said that the banker hated herself .,the pilot said that the banker hated ***mask*** .,0.42189010261456644
148,13,embed,local,1,a,nonlocal_subj,number,mechanics,pilot,hated,herself,The mechanics said that the pilot hated herself . <eos>,The mechanics said that the pilot hated herself .,the mechanics said that the pilot hated ***mask*** .,0.2559798340661019
149,13,embed,local,1,b,nonlocal_subj,number,pilots,mechanic,hated,herself,The pilots said that the mechanic hated herself . <eos>,The pilots said that the mechanic hated herself .,the pilots said that the mechanic hated ***mask*** .,0.33155210135226604
150,13,embed,local,1,c,nonlocal_subj,number,bankers,pilot,hated,herself,The bankers said that the pilot hated herself . <eos>,The bankers said that the pilot hated herself .,the bankers said that the pilot hated ***mask*** .,0.22259460599296776
151,13,embed,local,1,d,nonlocal_subj,number,pilots,banker,hated,herself,The pilots said that the banker hated herself . <eos>,The pilots said that the banker hated herself .,the pilots said that the banker hated ***mask*** .,0.38617101873949655
152,13,embed,nonlocal,0,a,local_subj,number,mechanic,pilots,hated,herself,The mechanic said that the pilots hated herself . <eos>,The mechanic said that the pilots hated herself .,the mechanic said that the pilots hated ***mask*** .,0.6191211800372554
153,13,embed,nonlocal,0,b,local_subj,number,pilot,mechanics,hated,herself,The pilot said that the mechanics hated herself . <eos>,The pilot said that the mechanics hated herself .,the pilot said that the mechanics hated ***mask*** .,0.590146111375424
154,13,embed,nonlocal,0,c,local_subj,number,banker,pilots,hated,herself,The banker said that the pilots hated herself . <eos>,The banker said that the pilots hated herself .,the banker said that the pilots hated ***mask*** .,0.9751316446229825
155,13,embed,nonlocal,0,d,local_subj,number,pilot,bankers,hated,herself,The pilot said that the bankers hated herself . <eos>,The pilot said that the bankers hated herself .,the pilot said that the bankers hated ***mask*** .,1.1775559363397816
156,14,embed,local,1,a,none,none,mechanic,pilot,doubted,herself,The mechanic said that the pilot doubted herself . <eos>,The mechanic said that the pilot doubted herself .,the mechanic said that the pilot doubted ***mask*** .,0.10182114650468392
157,14,embed,local,1,b,none,none,pilot,mechanic,doubted,herself,The pilot said that the mechanic doubted herself . <eos>,The pilot said that the mechanic doubted herself .,the pilot said that the mechanic doubted ***mask*** .,0.11970674357081654
158,14,embed,local,1,c,none,none,banker,pilot,doubted,herself,The banker said that the pilot doubted herself . <eos>,The banker said that the pilot doubted herself .,the banker said that the pilot doubted ***mask*** .,0.0880217487689285
159,14,embed,local,1,d,none,none,pilot,banker,doubted,herself,The pilot said that the banker doubted herself . <eos>,The pilot said that the banker doubted herself .,the pilot said that the banker doubted ***mask*** .,0.11268980687617011
160,14,embed,local,1,a,nonlocal_subj,number,mechanics,pilot,doubted,herself,The mechanics said that the pilot doubted herself . <eos>,The mechanics said that the pilot doubted herself .,the mechanics said that the pilot doubted ***mask*** .,0.09413529030621234
161,14,embed,local,1,b,nonlocal_subj,number,pilots,mechanic,doubted,herself,The pilots said that the mechanic doubted herself . <eos>,The pilots said that the mechanic doubted herself .,the pilots said that the mechanic doubted ***mask*** .,0.14719816262101973
162,14,embed,local,1,c,nonlocal_subj,number,bankers,pilot,doubted,herself,The bankers said that the pilot doubted herself . <eos>,The bankers said that the pilot doubted herself .,the bankers said that the pilot doubted ***mask*** .,0.06145867207566473
163,14,embed,local,1,d,nonlocal_subj,number,pilots,banker,doubted,herself,The pilots said that the banker doubted herself . <eos>,The pilots said that the banker doubted herself .,the pilots said that the banker doubted ***mask*** .,0.13886449475744717
164,14,embed,nonlocal,0,a,local_subj,number,mechanic,pilots,doubted,herself,The mechanic said that the pilots doubted herself . <eos>,The mechanic said that the pilots doubted herself .,the mechanic said that the pilots doubted ***mask*** .,0.31156904280899717
165,14,embed,nonlocal,0,b,local_subj,number,pilot,mechanics,doubted,herself,The pilot said that the mechanics doubted herself . <eos>,The pilot said that the mechanics doubted herself .,the pilot said that the mechanics doubted ***mask*** .,0.31208700608145323
166,14,embed,nonlocal,0,c,local_subj,number,banker,pilots,doubted,herself,The banker said that the pilots doubted herself . <eos>,The banker said that the pilots doubted herself .,the banker said that the pilots doubted ***mask*** .,0.30472357751128565
167,14,embed,nonlocal,0,d,local_subj,number,pilot,bankers,doubted,herself,The pilot said that the bankers doubted herself . <eos>,The pilot said that the bankers doubted herself .,the pilot said that the bankers doubted ***mask*** .,0.6144575100390377
168,15,embed,local,1,a,none,none,mechanic,surgeon,hurt,herself,The mechanic said that the surgeon hurt herself . <eos>,The mechanic said that the surgeon hurt herself .,the mechanic said that the surgeon hurt ***mask*** .,0.001464074979783085
169,15,embed,local,1,b,none,none,surgeon,mechanic,hurt,herself,The surgeon said that the mechanic hurt herself . <eos>,The surgeon said that the mechanic hurt herself .,the surgeon said that the mechanic hurt ***mask*** .,0.0007558692515171376
170,15,embed,local,1,c,none,none,banker,surgeon,hurt,herself,The banker said that the surgeon hurt herself . <eos>,The banker said that the surgeon hurt herself .,the banker said that the surgeon hurt ***mask*** .,0.0018818272689549481
171,15,embed,local,1,d,none,none,surgeon,banker,hurt,herself,The surgeon said that the banker hurt herself . <eos>,The surgeon said that the banker hurt herself .,the surgeon said that the banker hurt ***mask*** .,0.0020409383563151032
172,15,embed,local,1,a,nonlocal_subj,number,mechanics,surgeon,hurt,herself,The mechanics said that the surgeon hurt herself . <eos>,The mechanics said that the surgeon hurt herself .,the mechanics said that the surgeon hurt ***mask*** .,0.0020156419172829613
173,15,embed,local,1,b,nonlocal_subj,number,surgeons,mechanic,hurt,herself,The surgeons said that the mechanic hurt herself . <eos>,The surgeons said that the mechanic hurt herself .,the surgeons said that the mechanic hurt ***mask*** .,0.0009738038434993821
174,15,embed,local,1,c,nonlocal_subj,number,bankers,surgeon,hurt,herself,The bankers said that the surgeon hurt herself . <eos>,The bankers said that the surgeon hurt herself .,the bankers said that the surgeon hurt ***mask*** .,0.0022829671334040234
