,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,rc_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
128,11,liked,embed,local,1,a,rc_subj,number,mechanic,pilots,embarrassed,himself,The mechanic that the pilots liked embarrassed himself . <eos>,The mechanic that the pilots liked embarrassed himself .,the mechanic that the pilots liked embarrassed ***mask*** .,0.0170716383350868
129,11,liked,embed,local,1,b,rc_subj,number,pilot,mechanics,embarrassed,himself,The pilot that the mechanics liked embarrassed himself . <eos>,The pilot that the mechanics liked embarrassed himself .,the pilot that the mechanics liked embarrassed ***mask*** .,0.00965508770845333
130,11,liked,embed,local,1,c,rc_subj,number,banker,pilots,embarrassed,himself,The banker that the pilots liked embarrassed himself . <eos>,The banker that the pilots liked embarrassed himself .,the banker that the pilots liked embarrassed ***mask*** .,0.04374773434483782
131,11,liked,embed,local,1,d,rc_subj,number,pilot,bankers,embarrassed,himself,The pilot that the bankers liked embarrassed himself . <eos>,The pilot that the bankers liked embarrassed himself .,the pilot that the bankers liked embarrassed ***mask*** .,0.030116027691176588
132,12,liked,embed,local,1,a,none,none,mechanic,pilot,disguised,himself,The mechanic that the pilot liked disguised himself . <eos>,The mechanic that the pilot liked disguised himself .,the mechanic that the pilot liked disguised ***mask*** .,0.0010318452979661851
133,12,liked,embed,local,1,b,none,none,pilot,mechanic,disguised,himself,The pilot that the mechanic liked disguised himself . <eos>,The pilot that the mechanic liked disguised himself .,the pilot that the mechanic liked disguised ***mask*** .,0.00013648865563411526
134,12,liked,embed,local,1,c,none,none,banker,pilot,disguised,himself,The banker that the pilot liked disguised himself . <eos>,The banker that the pilot liked disguised himself .,the banker that the pilot liked disguised ***mask*** .,0.005140455114809815
135,12,liked,embed,local,1,d,none,none,pilot,banker,disguised,himself,The pilot that the banker liked disguised himself . <eos>,The pilot that the banker liked disguised himself .,the pilot that the banker liked disguised ***mask*** .,0.00019926276150108042
136,12,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,disguised,himself,The mechanics that the pilot liked disguised himself . <eos>,The mechanics that the pilot liked disguised himself .,the mechanics that the pilot liked disguised ***mask*** .,0.0006283178660810659
137,12,liked,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,disguised,himself,The pilots that the mechanic liked disguised himself . <eos>,The pilots that the mechanic liked disguised himself .,the pilots that the mechanic liked disguised ***mask*** .,0.0004611793496196232
138,12,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,pilot,disguised,himself,The bankers that the pilot liked disguised himself . <eos>,The bankers that the pilot liked disguised himself .,the bankers that the pilot liked disguised ***mask*** .,0.0030346468642681577
139,12,liked,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,disguised,himself,The pilots that the banker liked disguised himself . <eos>,The pilots that the banker liked disguised himself .,the pilots that the banker liked disguised ***mask*** .,0.0006491579689618357
140,12,liked,embed,local,1,a,rc_subj,number,mechanic,pilots,disguised,himself,The mechanic that the pilots liked disguised himself . <eos>,The mechanic that the pilots liked disguised himself .,the mechanic that the pilots liked disguised ***mask*** .,0.0009718552720533538
141,12,liked,embed,local,1,b,rc_subj,number,pilot,mechanics,disguised,himself,The pilot that the mechanics liked disguised himself . <eos>,The pilot that the mechanics liked disguised himself .,the pilot that the mechanics liked disguised ***mask*** .,6.334640486676006e-05
142,12,liked,embed,local,1,c,rc_subj,number,banker,pilots,disguised,himself,The banker that the pilots liked disguised himself . <eos>,The banker that the pilots liked disguised himself .,the banker that the pilots liked disguised ***mask*** .,0.017610089172350334
143,12,liked,embed,local,1,d,rc_subj,number,pilot,bankers,disguised,himself,The pilot that the bankers liked disguised himself . <eos>,The pilot that the bankers liked disguised himself .,the pilot that the bankers liked disguised ***mask*** .,0.00034260308596072256
144,13,liked,embed,local,1,a,none,none,mechanic,pilot,hated,himself,The mechanic that the pilot liked hated himself . <eos>,The mechanic that the pilot liked hated himself .,the mechanic that the pilot liked hated ***mask*** .,0.022411183487265604
145,13,liked,embed,local,1,b,none,none,pilot,mechanic,hated,himself,The pilot that the mechanic liked hated himself . <eos>,The pilot that the mechanic liked hated himself .,the pilot that the mechanic liked hated ***mask*** .,0.023600747441159305
146,13,liked,embed,local,1,c,none,none,banker,pilot,hated,himself,The banker that the pilot liked hated himself . <eos>,The banker that the pilot liked hated himself .,the banker that the pilot liked hated ***mask*** .,0.03873914112939848
147,13,liked,embed,local,1,d,none,none,pilot,banker,hated,himself,The pilot that the banker liked hated himself . <eos>,The pilot that the banker liked hated himself .,the pilot that the banker liked hated ***mask*** .,0.040090590089715696
148,13,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,hated,himself,The mechanics that the pilot liked hated himself . <eos>,The mechanics that the pilot liked hated himself .,the mechanics that the pilot liked hated ***mask*** .,0.054459841211636786
149,13,liked,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,hated,himself,The pilots that the mechanic liked hated himself . <eos>,The pilots that the mechanic liked hated himself .,the pilots that the mechanic liked hated ***mask*** .,0.0680530676431929
150,13,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,pilot,hated,himself,The bankers that the pilot liked hated himself . <eos>,The bankers that the pilot liked hated himself .,the bankers that the pilot liked hated ***mask*** .,0.06467083910138685
151,13,liked,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,hated,himself,The pilots that the banker liked hated himself . <eos>,The pilots that the banker liked hated himself .,the pilots that the banker liked hated ***mask*** .,0.0925259416139731
152,13,liked,embed,local,1,a,rc_subj,number,mechanic,pilots,hated,himself,The mechanic that the pilots liked hated himself . <eos>,The mechanic that the pilots liked hated himself .,the mechanic that the pilots liked hated ***mask*** .,0.029385836732427
153,13,liked,embed,local,1,b,rc_subj,number,pilot,mechanics,hated,himself,The pilot that the mechanics liked hated himself . <eos>,The pilot that the mechanics liked hated himself .,the pilot that the mechanics liked hated ***mask*** .,0.023124445691864955
154,13,liked,embed,local,1,c,rc_subj,number,banker,pilots,hated,himself,The banker that the pilots liked hated himself . <eos>,The banker that the pilots liked hated himself .,the banker that the pilots liked hated ***mask*** .,0.040552255723987775
155,13,liked,embed,local,1,d,rc_subj,number,pilot,bankers,hated,himself,The pilot that the bankers liked hated himself . <eos>,The pilot that the bankers liked hated himself .,the pilot that the bankers liked hated ***mask*** .,0.04178187578470975
156,14,liked,embed,local,1,a,none,none,mechanic,pilot,doubted,himself,The mechanic that the pilot liked doubted himself . <eos>,The mechanic that the pilot liked doubted himself .,the mechanic that the pilot liked doubted ***mask*** .,0.0038527656019512226
157,14,liked,embed,local,1,b,none,none,pilot,mechanic,doubted,himself,The pilot that the mechanic liked doubted himself . <eos>,The pilot that the mechanic liked doubted himself .,the pilot that the mechanic liked doubted ***mask*** .,0.004220367855476142
158,14,liked,embed,local,1,c,none,none,banker,pilot,doubted,himself,The banker that the pilot liked doubted himself . <eos>,The banker that the pilot liked doubted himself .,the banker that the pilot liked doubted ***mask*** .,0.004813318118565754
159,14,liked,embed,local,1,d,none,none,pilot,banker,doubted,himself,The pilot that the banker liked doubted himself . <eos>,The pilot that the banker liked doubted himself .,the pilot that the banker liked doubted ***mask*** .,0.005179972505685064
160,14,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,doubted,himself,The mechanics that the pilot liked doubted himself . <eos>,The mechanics that the pilot liked doubted himself .,the mechanics that the pilot liked doubted ***mask*** .,0.00758040865612608
161,14,liked,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,doubted,himself,The pilots that the mechanic liked doubted himself . <eos>,The pilots that the mechanic liked doubted himself .,the pilots that the mechanic liked doubted ***mask*** .,0.010153250987888546
162,14,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,pilot,doubted,himself,The bankers that the pilot liked doubted himself . <eos>,The bankers that the pilot liked doubted himself .,the bankers that the pilot liked doubted ***mask*** .,0.011231735712491827
163,14,liked,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,doubted,himself,The pilots that the banker liked doubted himself . <eos>,The pilots that the banker liked doubted himself .,the pilots that the banker liked doubted ***mask*** .,0.010631089103416166
164,14,liked,embed,local,1,a,rc_subj,number,mechanic,pilots,doubted,himself,The mechanic that the pilots liked doubted himself . <eos>,The mechanic that the pilots liked doubted himself .,the mechanic that the pilots liked doubted ***mask*** .,0.004192025047079281
165,14,liked,embed,local,1,b,rc_subj,number,pilot,mechanics,doubted,himself,The pilot that the mechanics liked doubted himself . <eos>,The pilot that the mechanics liked doubted himself .,the pilot that the mechanics liked doubted ***mask*** .,0.005206473367003257
166,14,liked,embed,local,1,c,rc_subj,number,banker,pilots,doubted,himself,The banker that the pilots liked doubted himself . <eos>,The banker that the pilots liked doubted himself .,the banker that the pilots liked doubted ***mask*** .,0.011320821429788316
167,14,liked,embed,local,1,d,rc_subj,number,pilot,bankers,doubted,himself,The pilot that the bankers liked doubted himself . <eos>,The pilot that the bankers liked doubted himself .,the pilot that the bankers liked doubted ***mask*** .,0.008132716242987444
168,15,liked,embed,local,1,a,none,none,mechanic,surgeon,hurt,himself,The mechanic that the surgeon liked hurt himself . <eos>,The mechanic that the surgeon liked hurt himself .,the mechanic that the surgeon liked hurt ***mask*** .,0.004621546467832604
169,15,liked,embed,local,1,b,none,none,surgeon,mechanic,hurt,himself,The surgeon that the mechanic liked hurt himself . <eos>,The surgeon that the mechanic liked hurt himself .,the surgeon that the mechanic liked hurt ***mask*** .,0.007119726264375939
