,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
140,12,simple,local,c-command,1,a,male,distractor,number,boys,father,dedicated,themselves,The boys near the father dedicated themselves . <eos>,The boys near the father dedicated themselves .,the boys near the father dedicated ***mask*** .,3.6677323028143176e-05
141,12,simple,local,c-command,1,b,male,distractor,number,fathers,boy,dedicated,themselves,The fathers near the boy dedicated themselves . <eos>,The fathers near the boy dedicated themselves .,the fathers near the boy dedicated ***mask*** .,6.986694024812076e-05
142,12,simple,local,c-command,1,a,female,distractor,number,girls,mother,dedicated,themselves,The girls near the mother dedicated themselves . <eos>,The girls near the mother dedicated themselves .,the girls near the mother dedicated ***mask*** .,4.121549785702927e-05
143,12,simple,local,c-command,1,b,female,distractor,number,mothers,girl,dedicated,themselves,The mothers near the girl dedicated themselves . <eos>,The mothers near the girl dedicated themselves .,the mothers near the girl dedicated ***mask*** .,1.368162973882017e-05
144,13,simple,local,c-command,1,a,male,none,none,boys,fathers,declared,themselves,The boys near the fathers declared themselves . <eos>,The boys near the fathers declared themselves .,the boys near the fathers declared ***mask*** .,0.0003502394241137455
145,13,simple,local,c-command,1,b,male,none,none,fathers,boys,declared,themselves,The fathers near the boys declared themselves . <eos>,The fathers near the boys declared themselves .,the fathers near the boys declared ***mask*** .,0.0007539924526570569
146,13,simple,local,c-command,1,a,female,none,none,girls,mothers,declared,themselves,The girls near the mothers declared themselves . <eos>,The girls near the mothers declared themselves .,the girls near the mothers declared ***mask*** .,0.00029347208696168034
147,13,simple,local,c-command,1,b,female,none,none,mothers,girls,declared,themselves,The mothers near the girls declared themselves . <eos>,The mothers near the girls declared themselves .,the mothers near the girls declared ***mask*** .,0.0004444277028856393
148,13,simple,local,no-c-command,0,a,male,head,number,boy,fathers,declared,themselves,The boy near the fathers declared themselves . <eos>,The boy near the fathers declared themselves .,the boy near the fathers declared ***mask*** .,0.02524909250690717
149,13,simple,local,no-c-command,0,b,male,head,number,father,boys,declared,themselves,The father near the boys declared themselves . <eos>,The father near the boys declared themselves .,the father near the boys declared ***mask*** .,0.025057259886077134
150,13,simple,local,no-c-command,0,a,female,head,number,girl,mothers,declared,themselves,The girl near the mothers declared themselves . <eos>,The girl near the mothers declared themselves .,the girl near the mothers declared ***mask*** .,0.02414253968474223
151,13,simple,local,no-c-command,0,b,female,head,number,mother,girls,declared,themselves,The mother near the girls declared themselves . <eos>,The mother near the girls declared themselves .,the mother near the girls declared ***mask*** .,0.036075706651304384
152,13,simple,local,c-command,1,a,male,distractor,number,boys,father,declared,themselves,The boys near the father declared themselves . <eos>,The boys near the father declared themselves .,the boys near the father declared ***mask*** .,0.00029468774008292714
153,13,simple,local,c-command,1,b,male,distractor,number,fathers,boy,declared,themselves,The fathers near the boy declared themselves . <eos>,The fathers near the boy declared themselves .,the fathers near the boy declared ***mask*** .,0.0008178649251547209
154,13,simple,local,c-command,1,a,female,distractor,number,girls,mother,declared,themselves,The girls near the mother declared themselves . <eos>,The girls near the mother declared themselves .,the girls near the mother declared ***mask*** .,0.00048491865435484275
155,13,simple,local,c-command,1,b,female,distractor,number,mothers,girl,declared,themselves,The mothers near the girl declared themselves . <eos>,The mothers near the girl declared themselves .,the mothers near the girl declared ***mask*** .,0.0009519308226029945
156,14,simple,local,c-command,1,a,male,none,none,boys,fathers,proved,themselves,The boys near the fathers proved themselves . <eos>,The boys near the fathers proved themselves .,the boys near the fathers proved ***mask*** .,0.0008624630748937975
157,14,simple,local,c-command,1,b,male,none,none,fathers,boys,proved,themselves,The fathers near the boys proved themselves . <eos>,The fathers near the boys proved themselves .,the fathers near the boys proved ***mask*** .,0.0017590137626819046
158,14,simple,local,c-command,1,a,female,none,none,girls,mothers,proved,themselves,The girls near the mothers proved themselves . <eos>,The girls near the mothers proved themselves .,the girls near the mothers proved ***mask*** .,0.0015399591544035514
159,14,simple,local,c-command,1,b,female,none,none,mothers,girls,proved,themselves,The mothers near the girls proved themselves . <eos>,The mothers near the girls proved themselves .,the mothers near the girls proved ***mask*** .,0.001820933441806533
160,14,simple,local,no-c-command,0,a,male,head,number,boy,fathers,proved,themselves,The boy near the fathers proved themselves . <eos>,The boy near the fathers proved themselves .,the boy near the fathers proved ***mask*** .,0.08196726824027419
161,14,simple,local,no-c-command,0,b,male,head,number,father,boys,proved,themselves,The father near the boys proved themselves . <eos>,The father near the boys proved themselves .,the father near the boys proved ***mask*** .,0.024884606286581585
162,14,simple,local,no-c-command,0,a,female,head,number,girl,mothers,proved,themselves,The girl near the mothers proved themselves . <eos>,The girl near the mothers proved themselves .,the girl near the mothers proved ***mask*** .,0.12176646954129981
163,14,simple,local,no-c-command,0,b,female,head,number,mother,girls,proved,themselves,The mother near the girls proved themselves . <eos>,The mother near the girls proved themselves .,the mother near the girls proved ***mask*** .,0.06567109253903458
164,14,simple,local,c-command,1,a,male,distractor,number,boys,father,proved,themselves,The boys near the father proved themselves . <eos>,The boys near the father proved themselves .,the boys near the father proved ***mask*** .,0.0008515375435354855
165,14,simple,local,c-command,1,b,male,distractor,number,fathers,boy,proved,themselves,The fathers near the boy proved themselves . <eos>,The fathers near the boy proved themselves .,the fathers near the boy proved ***mask*** .,0.0017751481725305743
166,14,simple,local,c-command,1,a,female,distractor,number,girls,mother,proved,themselves,The girls near the mother proved themselves . <eos>,The girls near the mother proved themselves .,the girls near the mother proved ***mask*** .,0.001535136802499916
167,14,simple,local,c-command,1,b,female,distractor,number,mothers,girl,proved,themselves,The mothers near the girl proved themselves . <eos>,The mothers near the girl proved themselves .,the mothers near the girl proved ***mask*** .,0.0016352477644197688
168,15,simple,local,c-command,1,a,male,none,none,boys,fathers,shot,themselves,The boys near the fathers shot themselves . <eos>,The boys near the fathers shot themselves .,the boys near the fathers shot ***mask*** .,0.00213429748197467
169,15,simple,local,c-command,1,b,male,none,none,fathers,boys,shot,themselves,The fathers near the boys shot themselves . <eos>,The fathers near the boys shot themselves .,the fathers near the boys shot ***mask*** .,0.003141352872121469
170,15,simple,local,c-command,1,a,female,none,none,girls,mothers,shot,themselves,The girls near the mothers shot themselves . <eos>,The girls near the mothers shot themselves .,the girls near the mothers shot ***mask*** .,0.001637492142581013
171,15,simple,local,c-command,1,b,female,none,none,mothers,girls,shot,themselves,The mothers near the girls shot themselves . <eos>,The mothers near the girls shot themselves .,the mothers near the girls shot ***mask*** .,0.001806410973371699
172,15,simple,local,no-c-command,0,a,male,head,number,boy,fathers,shot,themselves,The boy near the fathers shot themselves . <eos>,The boy near the fathers shot themselves .,the boy near the fathers shot ***mask*** .,0.2817912141390308
173,15,simple,local,no-c-command,0,b,male,head,number,father,boys,shot,themselves,The father near the boys shot themselves . <eos>,The father near the boys shot themselves .,the father near the boys shot ***mask*** .,0.01128476102069816
174,15,simple,local,no-c-command,0,a,female,head,number,girl,mothers,shot,themselves,The girl near the mothers shot themselves . <eos>,The girl near the mothers shot themselves .,the girl near the mothers shot ***mask*** .,0.24179705614353114
175,15,simple,local,no-c-command,0,b,female,head,number,mother,girls,shot,themselves,The mother near the girls shot themselves . <eos>,The mother near the girls shot themselves .,the mother near the girls shot ***mask*** .,0.015483124473495594
176,15,simple,local,c-command,1,a,male,distractor,number,boys,father,shot,themselves,The boys near the father shot themselves . <eos>,The boys near the father shot themselves .,the boys near the father shot ***mask*** .,0.0019093082883984316
