,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
128,11,liked,embed,local,1,a,rc_subj,number,mechanic,pilots,embarrassed,herself,The mechanic that the pilots liked embarrassed herself . <eos>,The mechanic that the pilots liked embarrassed herself .,the mechanic that the pilots liked embarrassed ***mask*** .,0.07270744396040618
129,11,liked,embed,local,1,b,rc_subj,number,pilot,mechanics,embarrassed,herself,The pilot that the mechanics liked embarrassed herself . <eos>,The pilot that the mechanics liked embarrassed herself .,the pilot that the mechanics liked embarrassed ***mask*** .,0.04281974163601184
130,11,liked,embed,local,1,c,rc_subj,number,banker,pilots,embarrassed,herself,The banker that the pilots liked embarrassed herself . <eos>,The banker that the pilots liked embarrassed herself .,the banker that the pilots liked embarrassed ***mask*** .,0.1344928089845777
131,11,liked,embed,local,1,d,rc_subj,number,pilot,bankers,embarrassed,herself,The pilot that the bankers liked embarrassed herself . <eos>,The pilot that the bankers liked embarrassed herself .,the pilot that the bankers liked embarrassed ***mask*** .,0.10737212562110336
132,12,liked,embed,local,1,a,none,none,mechanic,pilot,disguised,herself,The mechanic that the pilot liked disguised herself . <eos>,The mechanic that the pilot liked disguised herself .,the mechanic that the pilot liked disguised ***mask*** .,0.04755227744900688
133,12,liked,embed,local,1,b,none,none,pilot,mechanic,disguised,herself,The pilot that the mechanic liked disguised herself . <eos>,The pilot that the mechanic liked disguised herself .,the pilot that the mechanic liked disguised ***mask*** .,0.006815644621933992
134,12,liked,embed,local,1,c,none,none,banker,pilot,disguised,herself,The banker that the pilot liked disguised herself . <eos>,The banker that the pilot liked disguised herself .,the banker that the pilot liked disguised ***mask*** .,0.1009790741562729
135,12,liked,embed,local,1,d,none,none,pilot,banker,disguised,herself,The pilot that the banker liked disguised herself . <eos>,The pilot that the banker liked disguised herself .,the pilot that the banker liked disguised ***mask*** .,0.006950180991687102
136,12,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,disguised,herself,The mechanics that the pilot liked disguised herself . <eos>,The mechanics that the pilot liked disguised herself .,the mechanics that the pilot liked disguised ***mask*** .,0.011754740954454336
137,12,liked,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,disguised,herself,The pilots that the mechanic liked disguised herself . <eos>,The pilots that the mechanic liked disguised herself .,the pilots that the mechanic liked disguised ***mask*** .,0.007227724030412227
138,12,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,pilot,disguised,herself,The bankers that the pilot liked disguised herself . <eos>,The bankers that the pilot liked disguised herself .,the bankers that the pilot liked disguised ***mask*** .,0.04373111458035462
139,12,liked,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,disguised,herself,The pilots that the banker liked disguised herself . <eos>,The pilots that the banker liked disguised herself .,the pilots that the banker liked disguised ***mask*** .,0.006832109314385495
140,12,liked,embed,local,1,a,rc_subj,number,mechanic,pilots,disguised,herself,The mechanic that the pilots liked disguised herself . <eos>,The mechanic that the pilots liked disguised herself .,the mechanic that the pilots liked disguised ***mask*** .,0.03714295966223747
141,12,liked,embed,local,1,b,rc_subj,number,pilot,mechanics,disguised,herself,The pilot that the mechanics liked disguised herself . <eos>,The pilot that the mechanics liked disguised herself .,the pilot that the mechanics liked disguised ***mask*** .,0.003388721167516642
142,12,liked,embed,local,1,c,rc_subj,number,banker,pilots,disguised,herself,The banker that the pilots liked disguised herself . <eos>,The banker that the pilots liked disguised herself .,the banker that the pilots liked disguised ***mask*** .,0.17775397048301136
143,12,liked,embed,local,1,d,rc_subj,number,pilot,bankers,disguised,herself,The pilot that the bankers liked disguised herself . <eos>,The pilot that the bankers liked disguised herself .,the pilot that the bankers liked disguised ***mask*** .,0.007791950068095716
144,13,liked,embed,local,1,a,none,none,mechanic,pilot,hated,herself,The mechanic that the pilot liked hated herself . <eos>,The mechanic that the pilot liked hated herself .,the mechanic that the pilot liked hated ***mask*** .,0.30727531917186174
145,13,liked,embed,local,1,b,none,none,pilot,mechanic,hated,herself,The pilot that the mechanic liked hated herself . <eos>,The pilot that the mechanic liked hated herself .,the pilot that the mechanic liked hated ***mask*** .,0.342000196564253
146,13,liked,embed,local,1,c,none,none,banker,pilot,hated,herself,The banker that the pilot liked hated herself . <eos>,The banker that the pilot liked hated herself .,the banker that the pilot liked hated ***mask*** .,0.41166536334993403
147,13,liked,embed,local,1,d,none,none,pilot,banker,hated,herself,The pilot that the banker liked hated herself . <eos>,The pilot that the banker liked hated herself .,the pilot that the banker liked hated ***mask*** .,0.6062462763134753
148,13,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,hated,herself,The mechanics that the pilot liked hated herself . <eos>,The mechanics that the pilot liked hated herself .,the mechanics that the pilot liked hated ***mask*** .,0.3980918406129511
149,13,liked,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,hated,herself,The pilots that the mechanic liked hated herself . <eos>,The pilots that the mechanic liked hated herself .,the pilots that the mechanic liked hated ***mask*** .,0.39148416764863136
150,13,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,pilot,hated,herself,The bankers that the pilot liked hated herself . <eos>,The bankers that the pilot liked hated herself .,the bankers that the pilot liked hated ***mask*** .,0.29792729092981246
151,13,liked,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,hated,herself,The pilots that the banker liked hated herself . <eos>,The pilots that the banker liked hated herself .,the pilots that the banker liked hated ***mask*** .,0.6785196646717202
152,13,liked,embed,local,1,a,rc_subj,number,mechanic,pilots,hated,herself,The mechanic that the pilots liked hated herself . <eos>,The mechanic that the pilots liked hated herself .,the mechanic that the pilots liked hated ***mask*** .,0.5235040412916734
153,13,liked,embed,local,1,b,rc_subj,number,pilot,mechanics,hated,herself,The pilot that the mechanics liked hated herself . <eos>,The pilot that the mechanics liked hated herself .,the pilot that the mechanics liked hated ***mask*** .,0.3018617414737581
154,13,liked,embed,local,1,c,rc_subj,number,banker,pilots,hated,herself,The banker that the pilots liked hated herself . <eos>,The banker that the pilots liked hated herself .,the banker that the pilots liked hated ***mask*** .,0.3227441443810509
155,13,liked,embed,local,1,d,rc_subj,number,pilot,bankers,hated,herself,The pilot that the bankers liked hated herself . <eos>,The pilot that the bankers liked hated herself .,the pilot that the bankers liked hated ***mask*** .,0.5801059840717275
156,14,liked,embed,local,1,a,none,none,mechanic,pilot,doubted,herself,The mechanic that the pilot liked doubted herself . <eos>,The mechanic that the pilot liked doubted herself .,the mechanic that the pilot liked doubted ***mask*** .,0.05819901598398038
157,14,liked,embed,local,1,b,none,none,pilot,mechanic,doubted,herself,The pilot that the mechanic liked doubted herself . <eos>,The pilot that the mechanic liked doubted herself .,the pilot that the mechanic liked doubted ***mask*** .,0.07626255177385276
158,14,liked,embed,local,1,c,none,none,banker,pilot,doubted,herself,The banker that the pilot liked doubted herself . <eos>,The banker that the pilot liked doubted herself .,the banker that the pilot liked doubted ***mask*** .,0.050580626911171316
159,14,liked,embed,local,1,d,none,none,pilot,banker,doubted,herself,The pilot that the banker liked doubted herself . <eos>,The pilot that the banker liked doubted herself .,the pilot that the banker liked doubted ***mask*** .,0.09039631687523966
160,14,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,doubted,herself,The mechanics that the pilot liked doubted herself . <eos>,The mechanics that the pilot liked doubted herself .,the mechanics that the pilot liked doubted ***mask*** .,0.07534076808458784
161,14,liked,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,doubted,herself,The pilots that the mechanic liked doubted herself . <eos>,The pilots that the mechanic liked doubted herself .,the pilots that the mechanic liked doubted ***mask*** .,0.10356344889711333
162,14,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,pilot,doubted,herself,The bankers that the pilot liked doubted herself . <eos>,The bankers that the pilot liked doubted herself .,the bankers that the pilot liked doubted ***mask*** .,0.08462457554797866
163,14,liked,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,doubted,herself,The pilots that the banker liked doubted herself . <eos>,The pilots that the banker liked doubted herself .,the pilots that the banker liked doubted ***mask*** .,0.0903631063549577
164,14,liked,embed,local,1,a,rc_subj,number,mechanic,pilots,doubted,herself,The mechanic that the pilots liked doubted herself . <eos>,The mechanic that the pilots liked doubted herself .,the mechanic that the pilots liked doubted ***mask*** .,0.07290936254412905
165,14,liked,embed,local,1,b,rc_subj,number,pilot,mechanics,doubted,herself,The pilot that the mechanics liked doubted herself . <eos>,The pilot that the mechanics liked doubted herself .,the pilot that the mechanics liked doubted ***mask*** .,0.08299944702655092
166,14,liked,embed,local,1,c,rc_subj,number,banker,pilots,doubted,herself,The banker that the pilots liked doubted herself . <eos>,The banker that the pilots liked doubted herself .,the banker that the pilots liked doubted ***mask*** .,0.09358621729486544
167,14,liked,embed,local,1,d,rc_subj,number,pilot,bankers,doubted,herself,The pilot that the bankers liked doubted herself . <eos>,The pilot that the bankers liked doubted herself .,the pilot that the bankers liked doubted ***mask*** .,0.1253686805583013
168,15,liked,embed,local,1,a,none,none,mechanic,surgeon,hurt,herself,The mechanic that the surgeon liked hurt herself . <eos>,The mechanic that the surgeon liked hurt herself .,the mechanic that the surgeon liked hurt ***mask*** .,0.0781991719986278
169,15,liked,embed,local,1,b,none,none,surgeon,mechanic,hurt,herself,The surgeon that the mechanic liked hurt herself . <eos>,The surgeon that the mechanic liked hurt herself .,the surgeon that the mechanic liked hurt ***mask*** .,0.07356108730866502
