item,clause_type,locality,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos
68,embed,local,1,a,female,none,none,girls,wives,distinguished,themselves,The girls said that the wives distinguished themselves . <eos>,The girls said that the wives distinguished themselves .
68,embed,local,1,b,female,none,none,wives,girls,distinguished,themselves,The wives said that the girls distinguished themselves . <eos>,The wives said that the girls distinguished themselves .
68,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,distinguished,themselves,The boy said that the husbands distinguished themselves . <eos>,The boy said that the husbands distinguished themselves .
68,embed,local,1,b,male,nonlocal_subj,number,husband,boys,distinguished,themselves,The husband said that the boys distinguished themselves . <eos>,The husband said that the boys distinguished themselves .
68,embed,local,1,a,female,nonlocal_subj,number,girl,wives,distinguished,themselves,The girl said that the wives distinguished themselves . <eos>,The girl said that the wives distinguished themselves .
68,embed,local,1,b,female,nonlocal_subj,number,wife,girls,distinguished,themselves,The wife said that the girls distinguished themselves . <eos>,The wife said that the girls distinguished themselves .
68,embed,nonlocal,0,a,male,local_subj,number,boys,husband,distinguished,themselves,The boys said that the husband distinguished themselves . <eos>,The boys said that the husband distinguished themselves .
68,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,distinguished,themselves,The husbands said that the boy distinguished themselves . <eos>,The husbands said that the boy distinguished themselves .
68,embed,nonlocal,0,a,female,local_subj,number,girls,wife,distinguished,themselves,The girls said that the wife distinguished themselves . <eos>,The girls said that the wife distinguished themselves .
68,embed,nonlocal,0,b,female,local_subj,number,wives,girl,distinguished,themselves,The wives said that the girl distinguished themselves . <eos>,The wives said that the girl distinguished themselves .
69,embed,local,1,a,male,none,none,boys,husbands,taught,themselves,The boys said that the husbands taught themselves . <eos>,The boys said that the husbands taught themselves .
69,embed,local,1,b,male,none,none,husbands,boys,taught,themselves,The husbands said that the boys taught themselves . <eos>,The husbands said that the boys taught themselves .
69,embed,local,1,a,female,none,none,girls,wives,taught,themselves,The girls said that the wives taught themselves . <eos>,The girls said that the wives taught themselves .
69,embed,local,1,b,female,none,none,wives,girls,taught,themselves,The wives said that the girls taught themselves . <eos>,The wives said that the girls taught themselves .
69,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,taught,themselves,The boy said that the husbands taught themselves . <eos>,The boy said that the husbands taught themselves .
69,embed,local,1,b,male,nonlocal_subj,number,husband,boys,taught,themselves,The husband said that the boys taught themselves . <eos>,The husband said that the boys taught themselves .
69,embed,local,1,a,female,nonlocal_subj,number,girl,wives,taught,themselves,The girl said that the wives taught themselves . <eos>,The girl said that the wives taught themselves .
69,embed,local,1,b,female,nonlocal_subj,number,wife,girls,taught,themselves,The wife said that the girls taught themselves . <eos>,The wife said that the girls taught themselves .
69,embed,nonlocal,0,a,male,local_subj,number,boys,husband,taught,themselves,The boys said that the husband taught themselves . <eos>,The boys said that the husband taught themselves .
69,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,taught,themselves,The husbands said that the boy taught themselves . <eos>,The husbands said that the boy taught themselves .
69,embed,nonlocal,0,a,female,local_subj,number,girls,wife,taught,themselves,The girls said that the wife taught themselves . <eos>,The girls said that the wife taught themselves .
69,embed,nonlocal,0,b,female,local_subj,number,wives,girl,taught,themselves,The wives said that the girl taught themselves . <eos>,The wives said that the girl taught themselves .
70,embed,local,1,a,male,none,none,boys,husbands,killed,themselves,The boys said that the husbands killed themselves . <eos>,The boys said that the husbands killed themselves .
70,embed,local,1,b,male,none,none,husbands,boys,killed,themselves,The husbands said that the boys killed themselves . <eos>,The husbands said that the boys killed themselves .
70,embed,local,1,a,female,none,none,girls,wives,killed,themselves,The girls said that the wives killed themselves . <eos>,The girls said that the wives killed themselves .
70,embed,local,1,b,female,none,none,wives,girls,killed,themselves,The wives said that the girls killed themselves . <eos>,The wives said that the girls killed themselves .
70,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,killed,themselves,The boy said that the husbands killed themselves . <eos>,The boy said that the husbands killed themselves .
70,embed,local,1,b,male,nonlocal_subj,number,husband,boys,killed,themselves,The husband said that the boys killed themselves . <eos>,The husband said that the boys killed themselves .
70,embed,local,1,a,female,nonlocal_subj,number,girl,wives,killed,themselves,The girl said that the wives killed themselves . <eos>,The girl said that the wives killed themselves .
70,embed,local,1,b,female,nonlocal_subj,number,wife,girls,killed,themselves,The wife said that the girls killed themselves . <eos>,The wife said that the girls killed themselves .
70,embed,nonlocal,0,a,male,local_subj,number,boys,husband,killed,themselves,The boys said that the husband killed themselves . <eos>,The boys said that the husband killed themselves .
70,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,killed,themselves,The husbands said that the boy killed themselves . <eos>,The husbands said that the boy killed themselves .
70,embed,nonlocal,0,a,female,local_subj,number,girls,wife,killed,themselves,The girls said that the wife killed themselves . <eos>,The girls said that the wife killed themselves .
70,embed,nonlocal,0,b,female,local_subj,number,wives,girl,killed,themselves,The wives said that the girl killed themselves . <eos>,The wives said that the girl killed themselves .
71,embed,local,1,a,male,none,none,boys,husbands,called,themselves,The boys said that the husbands called themselves . <eos>,The boys said that the husbands called themselves .
71,embed,local,1,b,male,none,none,husbands,boys,called,themselves,The husbands said that the boys called themselves . <eos>,The husbands said that the boys called themselves .
71,embed,local,1,a,female,none,none,girls,wives,called,themselves,The girls said that the wives called themselves . <eos>,The girls said that the wives called themselves .
71,embed,local,1,b,female,none,none,wives,girls,called,themselves,The wives said that the girls called themselves . <eos>,The wives said that the girls called themselves .
71,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,called,themselves,The boy said that the husbands called themselves . <eos>,The boy said that the husbands called themselves .
71,embed,local,1,b,male,nonlocal_subj,number,husband,boys,called,themselves,The husband said that the boys called themselves . <eos>,The husband said that the boys called themselves .
71,embed,local,1,a,female,nonlocal_subj,number,girl,wives,called,themselves,The girl said that the wives called themselves . <eos>,The girl said that the wives called themselves .
71,embed,local,1,b,female,nonlocal_subj,number,wife,girls,called,themselves,The wife said that the girls called themselves . <eos>,The wife said that the girls called themselves .
71,embed,nonlocal,0,a,male,local_subj,number,boys,husband,called,themselves,The boys said that the husband called themselves . <eos>,The boys said that the husband called themselves .
71,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,called,themselves,The husbands said that the boy called themselves . <eos>,The husbands said that the boy called themselves .
71,embed,nonlocal,0,a,female,local_subj,number,girls,wife,called,themselves,The girls said that the wife called themselves . <eos>,The girls said that the wife called themselves .
71,embed,nonlocal,0,b,female,local_subj,number,wives,girl,called,themselves,The wives said that the girl called themselves . <eos>,The wives said that the girl called themselves .
72,embed,local,1,a,male,none,none,boys,husbands,dedicated,themselves,The boys said that the husbands dedicated themselves . <eos>,The boys said that the husbands dedicated themselves .
72,embed,local,1,b,male,none,none,husbands,boys,dedicated,themselves,The husbands said that the boys dedicated themselves . <eos>,The husbands said that the boys dedicated themselves .
72,embed,local,1,a,female,none,none,girls,wives,dedicated,themselves,The girls said that the wives dedicated themselves . <eos>,The girls said that the wives dedicated themselves .
72,embed,local,1,b,female,none,none,wives,girls,dedicated,themselves,The wives said that the girls dedicated themselves . <eos>,The wives said that the girls dedicated themselves .
72,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,dedicated,themselves,The boy said that the husbands dedicated themselves . <eos>,The boy said that the husbands dedicated themselves .
72,embed,local,1,b,male,nonlocal_subj,number,husband,boys,dedicated,themselves,The husband said that the boys dedicated themselves . <eos>,The husband said that the boys dedicated themselves .
72,embed,local,1,a,female,nonlocal_subj,number,girl,wives,dedicated,themselves,The girl said that the wives dedicated themselves . <eos>,The girl said that the wives dedicated themselves .
72,embed,local,1,b,female,nonlocal_subj,number,wife,girls,dedicated,themselves,The wife said that the girls dedicated themselves . <eos>,The wife said that the girls dedicated themselves .
72,embed,nonlocal,0,a,male,local_subj,number,boys,husband,dedicated,themselves,The boys said that the husband dedicated themselves . <eos>,The boys said that the husband dedicated themselves .
72,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,dedicated,themselves,The husbands said that the boy dedicated themselves . <eos>,The husbands said that the boy dedicated themselves .
72,embed,nonlocal,0,a,female,local_subj,number,girls,wife,dedicated,themselves,The girls said that the wife dedicated themselves . <eos>,The girls said that the wife dedicated themselves .
72,embed,nonlocal,0,b,female,local_subj,number,wives,girl,dedicated,themselves,The wives said that the girl dedicated themselves . <eos>,The wives said that the girl dedicated themselves .
73,embed,local,1,a,male,none,none,boys,husbands,declared,themselves,The boys said that the husbands declared themselves . <eos>,The boys said that the husbands declared themselves .
73,embed,local,1,b,male,none,none,husbands,boys,declared,themselves,The husbands said that the boys declared themselves . <eos>,The husbands said that the boys declared themselves .
73,embed,local,1,a,female,none,none,girls,wives,declared,themselves,The girls said that the wives declared themselves . <eos>,The girls said that the wives declared themselves .
73,embed,local,1,b,female,none,none,wives,girls,declared,themselves,The wives said that the girls declared themselves . <eos>,The wives said that the girls declared themselves .
73,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,declared,themselves,The boy said that the husbands declared themselves . <eos>,The boy said that the husbands declared themselves .
73,embed,local,1,b,male,nonlocal_subj,number,husband,boys,declared,themselves,The husband said that the boys declared themselves . <eos>,The husband said that the boys declared themselves .
73,embed,local,1,a,female,nonlocal_subj,number,girl,wives,declared,themselves,The girl said that the wives declared themselves . <eos>,The girl said that the wives declared themselves .
73,embed,local,1,b,female,nonlocal_subj,number,wife,girls,declared,themselves,The wife said that the girls declared themselves . <eos>,The wife said that the girls declared themselves .
73,embed,nonlocal,0,a,male,local_subj,number,boys,husband,declared,themselves,The boys said that the husband declared themselves . <eos>,The boys said that the husband declared themselves .
73,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,declared,themselves,The husbands said that the boy declared themselves . <eos>,The husbands said that the boy declared themselves .
73,embed,nonlocal,0,a,female,local_subj,number,girls,wife,declared,themselves,The girls said that the wife declared themselves . <eos>,The girls said that the wife declared themselves .
73,embed,nonlocal,0,b,female,local_subj,number,wives,girl,declared,themselves,The wives said that the girl declared themselves . <eos>,The wives said that the girl declared themselves .
74,embed,local,1,a,male,none,none,boys,husbands,proved,themselves,The boys said that the husbands proved themselves . <eos>,The boys said that the husbands proved themselves .
74,embed,local,1,b,male,none,none,husbands,boys,proved,themselves,The husbands said that the boys proved themselves . <eos>,The husbands said that the boys proved themselves .
74,embed,local,1,a,female,none,none,girls,wives,proved,themselves,The girls said that the wives proved themselves . <eos>,The girls said that the wives proved themselves .
74,embed,local,1,b,female,none,none,wives,girls,proved,themselves,The wives said that the girls proved themselves . <eos>,The wives said that the girls proved themselves .
74,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,proved,themselves,The boy said that the husbands proved themselves . <eos>,The boy said that the husbands proved themselves .
74,embed,local,1,b,male,nonlocal_subj,number,husband,boys,proved,themselves,The husband said that the boys proved themselves . <eos>,The husband said that the boys proved themselves .
74,embed,local,1,a,female,nonlocal_subj,number,girl,wives,proved,themselves,The girl said that the wives proved themselves . <eos>,The girl said that the wives proved themselves .
74,embed,local,1,b,female,nonlocal_subj,number,wife,girls,proved,themselves,The wife said that the girls proved themselves . <eos>,The wife said that the girls proved themselves .
74,embed,nonlocal,0,a,male,local_subj,number,boys,husband,proved,themselves,The boys said that the husband proved themselves . <eos>,The boys said that the husband proved themselves .
74,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,proved,themselves,The husbands said that the boy proved themselves . <eos>,The husbands said that the boy proved themselves .
74,embed,nonlocal,0,a,female,local_subj,number,girls,wife,proved,themselves,The girls said that the wife proved themselves . <eos>,The girls said that the wife proved themselves .
74,embed,nonlocal,0,b,female,local_subj,number,wives,girl,proved,themselves,The wives said that the girl proved themselves . <eos>,The wives said that the girl proved themselves .
75,embed,local,1,a,male,none,none,boys,husbands,shot,themselves,The boys said that the husbands shot themselves . <eos>,The boys said that the husbands shot themselves .
75,embed,local,1,b,male,none,none,husbands,boys,shot,themselves,The husbands said that the boys shot themselves . <eos>,The husbands said that the boys shot themselves .
75,embed,local,1,a,female,none,none,girls,wives,shot,themselves,The girls said that the wives shot themselves . <eos>,The girls said that the wives shot themselves .
75,embed,local,1,b,female,none,none,wives,girls,shot,themselves,The wives said that the girls shot themselves . <eos>,The wives said that the girls shot themselves .
75,embed,local,1,a,male,nonlocal_subj,number,boy,husbands,shot,themselves,The boy said that the husbands shot themselves . <eos>,The boy said that the husbands shot themselves .
75,embed,local,1,b,male,nonlocal_subj,number,husband,boys,shot,themselves,The husband said that the boys shot themselves . <eos>,The husband said that the boys shot themselves .
75,embed,local,1,a,female,nonlocal_subj,number,girl,wives,shot,themselves,The girl said that the wives shot themselves . <eos>,The girl said that the wives shot themselves .
75,embed,local,1,b,female,nonlocal_subj,number,wife,girls,shot,themselves,The wife said that the girls shot themselves . <eos>,The wife said that the girls shot themselves .
75,embed,nonlocal,0,a,male,local_subj,number,boys,husband,shot,themselves,The boys said that the husband shot themselves . <eos>,The boys said that the husband shot themselves .
75,embed,nonlocal,0,b,male,local_subj,number,husbands,boy,shot,themselves,The husbands said that the boy shot themselves . <eos>,The husbands said that the boy shot themselves .
75,embed,nonlocal,0,a,female,local_subj,number,girls,wife,shot,themselves,The girls said that the wife shot themselves . <eos>,The girls said that the wife shot themselves .
75,embed,nonlocal,0,b,female,local_subj,number,wives,girl,shot,themselves,The wives said that the girl shot themselves . <eos>,The wives said that the girl shot themselves .
