item,rc_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
27,telephoned,embed,nonlocal,0,b,matrix_subj,gender,maid,quarterback,had shouted,himself,The maid who telephoned the quarterback had shouted himself . <eos>,The maid who telephoned the quarterback had shouted himself .
27,telephoned,embed,local,1,a,rc_subj,gender,plumber,maid,had shouted,himself,The plumber who telephoned the maid had shouted himself . <eos>,The plumber who telephoned the maid had shouted himself .
27,telephoned,embed,local,1,b,rc_subj,gender,quarterback,maid,had shouted,himself,The quarterback who telephoned the maid had shouted himself . <eos>,The quarterback who telephoned the maid had shouted himself .
28,telephoned,embed,local,1,a,none,none,plumber,quarterback,had washed,himself,The plumber who telephoned the quarterback had washed himself . <eos>,The plumber who telephoned the quarterback had washed himself .
28,telephoned,embed,local,1,b,none,none,quarterback,plumber,had washed,himself,The quarterback who telephoned the plumber had washed himself . <eos>,The quarterback who telephoned the plumber had washed himself .
28,telephoned,embed,nonlocal,0,a,matrix_subj,gender,maid,plumber,had washed,himself,The maid who telephoned the plumber had washed himself . <eos>,The maid who telephoned the plumber had washed himself .
28,telephoned,embed,nonlocal,0,b,matrix_subj,gender,maid,quarterback,had washed,himself,The maid who telephoned the quarterback had washed himself . <eos>,The maid who telephoned the quarterback had washed himself .
28,telephoned,embed,local,1,a,rc_subj,gender,plumber,maid,had washed,himself,The plumber who telephoned the maid had washed himself . <eos>,The plumber who telephoned the maid had washed himself .
28,telephoned,embed,local,1,b,rc_subj,gender,quarterback,maid,had washed,himself,The quarterback who telephoned the maid had washed himself . <eos>,The quarterback who telephoned the maid had washed himself .
29,telephoned,embed,local,1,a,none,none,plumber,quarterback,had asserted,himself,The plumber who telephoned the quarterback had asserted himself . <eos>,The plumber who telephoned the quarterback had asserted himself .
29,telephoned,embed,local,1,b,none,none,quarterback,plumber,had asserted,himself,The quarterback who telephoned the plumber had asserted himself . <eos>,The quarterback who telephoned the plumber had asserted himself .
29,telephoned,embed,nonlocal,0,a,matrix_subj,gender,maid,plumber,had asserted,himself,The maid who telephoned the plumber had asserted himself . <eos>,The maid who telephoned the plumber had asserted himself .
29,telephoned,embed,nonlocal,0,b,matrix_subj,gender,maid,quarterback,had asserted,himself,The maid who telephoned the quarterback had asserted himself . <eos>,The maid who telephoned the quarterback had asserted himself .
29,telephoned,embed,local,1,a,rc_subj,gender,plumber,maid,had asserted,himself,The plumber who telephoned the maid had asserted himself . <eos>,The plumber who telephoned the maid had asserted himself .
29,telephoned,embed,local,1,b,rc_subj,gender,quarterback,maid,had asserted,himself,The quarterback who telephoned the maid had asserted himself . <eos>,The quarterback who telephoned the maid had asserted himself .
30,telephoned,embed,local,1,a,none,none,plumber,quarterback,kicked,himself,The plumber who telephoned the quarterback kicked himself . <eos>,The plumber who telephoned the quarterback kicked himself .
30,telephoned,embed,local,1,b,none,none,quarterback,plumber,kicked,himself,The quarterback who telephoned the plumber kicked himself . <eos>,The quarterback who telephoned the plumber kicked himself .
30,telephoned,embed,nonlocal,0,a,matrix_subj,gender,maid,plumber,kicked,himself,The maid who telephoned the plumber kicked himself . <eos>,The maid who telephoned the plumber kicked himself .
30,telephoned,embed,nonlocal,0,b,matrix_subj,gender,maid,quarterback,kicked,himself,The maid who telephoned the quarterback kicked himself . <eos>,The maid who telephoned the quarterback kicked himself .
30,telephoned,embed,local,1,a,rc_subj,gender,plumber,maid,kicked,himself,The plumber who telephoned the maid kicked himself . <eos>,The plumber who telephoned the maid kicked himself .
30,telephoned,embed,local,1,b,rc_subj,gender,quarterback,maid,kicked,himself,The quarterback who telephoned the maid kicked himself . <eos>,The quarterback who telephoned the maid kicked himself .
31,telephoned,embed,local,1,a,none,none,president,pilot,had admired,himself,The president who telephoned the pilot had admired himself . <eos>,The president who telephoned the pilot had admired himself .
31,telephoned,embed,local,1,b,none,none,pilot,president,had admired,himself,The pilot who telephoned the president had admired himself . <eos>,The pilot who telephoned the president had admired himself .
31,telephoned,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had admired,himself,The maid who telephoned the president had admired himself . <eos>,The maid who telephoned the president had admired himself .
31,telephoned,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had admired,himself,The maid who telephoned the pilot had admired himself . <eos>,The maid who telephoned the pilot had admired himself .
31,telephoned,embed,local,1,a,rc_subj,gender,president,maid,had admired,himself,The president who telephoned the maid had admired himself . <eos>,The president who telephoned the maid had admired himself .
31,telephoned,embed,local,1,b,rc_subj,gender,pilot,maid,had admired,himself,The pilot who telephoned the maid had admired himself . <eos>,The pilot who telephoned the maid had admired himself .
32,telephoned,embed,local,1,a,none,none,president,pilot,had convinced,himself,The president who telephoned the pilot had convinced himself . <eos>,The president who telephoned the pilot had convinced himself .
32,telephoned,embed,local,1,b,none,none,pilot,president,had convinced,himself,The pilot who telephoned the president had convinced himself . <eos>,The pilot who telephoned the president had convinced himself .
32,telephoned,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had convinced,himself,The maid who telephoned the president had convinced himself . <eos>,The maid who telephoned the president had convinced himself .
32,telephoned,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had convinced,himself,The maid who telephoned the pilot had convinced himself . <eos>,The maid who telephoned the pilot had convinced himself .
32,telephoned,embed,local,1,a,rc_subj,gender,president,maid,had convinced,himself,The president who telephoned the maid had convinced himself . <eos>,The president who telephoned the maid had convinced himself .
32,telephoned,embed,local,1,b,rc_subj,gender,pilot,maid,had convinced,himself,The pilot who telephoned the maid had convinced himself . <eos>,The pilot who telephoned the maid had convinced himself .
33,telephoned,embed,local,1,a,none,none,president,pilot,saw,himself,The president who telephoned the pilot saw himself . <eos>,The president who telephoned the pilot saw himself .
33,telephoned,embed,local,1,b,none,none,pilot,president,saw,himself,The pilot who telephoned the president saw himself . <eos>,The pilot who telephoned the president saw himself .
33,telephoned,embed,nonlocal,0,a,matrix_subj,gender,maid,president,saw,himself,The maid who telephoned the president saw himself . <eos>,The maid who telephoned the president saw himself .
33,telephoned,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,saw,himself,The maid who telephoned the pilot saw himself . <eos>,The maid who telephoned the pilot saw himself .
33,telephoned,embed,local,1,a,rc_subj,gender,president,maid,saw,himself,The president who telephoned the maid saw himself . <eos>,The president who telephoned the maid saw himself .
33,telephoned,embed,local,1,b,rc_subj,gender,pilot,maid,saw,himself,The pilot who telephoned the maid saw himself . <eos>,The pilot who telephoned the maid saw himself .
34,telephoned,embed,local,1,a,none,none,president,pilot,had blamed,himself,The president who telephoned the pilot had blamed himself . <eos>,The president who telephoned the pilot had blamed himself .
34,telephoned,embed,local,1,b,none,none,pilot,president,had blamed,himself,The pilot who telephoned the president had blamed himself . <eos>,The pilot who telephoned the president had blamed himself .
34,telephoned,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had blamed,himself,The maid who telephoned the president had blamed himself . <eos>,The maid who telephoned the president had blamed himself .
34,telephoned,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had blamed,himself,The maid who telephoned the pilot had blamed himself . <eos>,The maid who telephoned the pilot had blamed himself .
34,telephoned,embed,local,1,a,rc_subj,gender,president,maid,had blamed,himself,The president who telephoned the maid had blamed himself . <eos>,The president who telephoned the maid had blamed himself .
34,telephoned,embed,local,1,b,rc_subj,gender,pilot,maid,had blamed,himself,The pilot who telephoned the maid had blamed himself . <eos>,The pilot who telephoned the maid had blamed himself .
35,telephoned,embed,local,1,a,none,none,president,pilot,had cut,himself,The president who telephoned the pilot had cut himself . <eos>,The president who telephoned the pilot had cut himself .
35,telephoned,embed,local,1,b,none,none,pilot,president,had cut,himself,The pilot who telephoned the president had cut himself . <eos>,The pilot who telephoned the president had cut himself .
35,telephoned,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had cut,himself,The maid who telephoned the president had cut himself . <eos>,The maid who telephoned the president had cut himself .
35,telephoned,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had cut,himself,The maid who telephoned the pilot had cut himself . <eos>,The maid who telephoned the pilot had cut himself .
35,telephoned,embed,local,1,a,rc_subj,gender,president,maid,had cut,himself,The president who telephoned the maid had cut himself . <eos>,The president who telephoned the maid had cut himself .
35,telephoned,embed,local,1,b,rc_subj,gender,pilot,maid,had cut,himself,The pilot who telephoned the maid had cut himself . <eos>,The pilot who telephoned the maid had cut himself .
36,telephoned,embed,local,1,a,none,none,president,pilot,had amused,himself,The president who telephoned the pilot had amused himself . <eos>,The president who telephoned the pilot had amused himself .
36,telephoned,embed,local,1,b,none,none,pilot,president,had amused,himself,The pilot who telephoned the president had amused himself . <eos>,The pilot who telephoned the president had amused himself .
36,telephoned,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had amused,himself,The maid who telephoned the president had amused himself . <eos>,The maid who telephoned the president had amused himself .
36,telephoned,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had amused,himself,The maid who telephoned the pilot had amused himself . <eos>,The maid who telephoned the pilot had amused himself .
36,telephoned,embed,local,1,a,rc_subj,gender,president,maid,had amused,himself,The president who telephoned the maid had amused himself . <eos>,The president who telephoned the maid had amused himself .
36,telephoned,embed,local,1,b,rc_subj,gender,pilot,maid,had amused,himself,The pilot who telephoned the maid had amused himself . <eos>,The pilot who telephoned the maid had amused himself .
37,telephoned,embed,local,1,a,none,none,president,pilot,had hurt,himself,The president who telephoned the pilot had hurt himself . <eos>,The president who telephoned the pilot had hurt himself .
37,telephoned,embed,local,1,b,none,none,pilot,president,had hurt,himself,The pilot who telephoned the president had hurt himself . <eos>,The pilot who telephoned the president had hurt himself .
37,telephoned,embed,nonlocal,0,a,matrix_subj,gender,maid,president,had hurt,himself,The maid who telephoned the president had hurt himself . <eos>,The maid who telephoned the president had hurt himself .
37,telephoned,embed,nonlocal,0,b,matrix_subj,gender,maid,pilot,had hurt,himself,The maid who telephoned the pilot had hurt himself . <eos>,The maid who telephoned the pilot had hurt himself .
