,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
142,12,simple,local,c-command,1,a,female,distractor,number,girls,mother,dedicated,themselves,The girls near the mother dedicated themselves . <eos>,The girls near the mother dedicated themselves .,the girls near the mother dedicated ***mask*** .,2.361741422457981
143,12,simple,local,c-command,1,b,female,distractor,number,mothers,girl,dedicated,themselves,The mothers near the girl dedicated themselves . <eos>,The mothers near the girl dedicated themselves .,the mothers near the girl dedicated ***mask*** .,1.292614114578923
144,13,simple,local,c-command,1,a,male,none,none,boys,fathers,declared,themselves,The boys near the fathers declared themselves . <eos>,The boys near the fathers declared themselves .,the boys near the fathers declared ***mask*** .,4.9774628601448185
145,13,simple,local,c-command,1,b,male,none,none,fathers,boys,declared,themselves,The fathers near the boys declared themselves . <eos>,The fathers near the boys declared themselves .,the fathers near the boys declared ***mask*** .,5.949179018518483
146,13,simple,local,c-command,1,a,female,none,none,girls,mothers,declared,themselves,The girls near the mothers declared themselves . <eos>,The girls near the mothers declared themselves .,the girls near the mothers declared ***mask*** .,4.401685744243573
147,13,simple,local,c-command,1,b,female,none,none,mothers,girls,declared,themselves,The mothers near the girls declared themselves . <eos>,The mothers near the girls declared themselves .,the mothers near the girls declared ***mask*** .,5.0907812171733005
148,13,simple,local,no-c-command,0,a,male,head,number,boy,fathers,declared,themselves,The boy near the fathers declared themselves . <eos>,The boy near the fathers declared themselves .,the boy near the fathers declared ***mask*** .,8.567525384975127
149,13,simple,local,no-c-command,0,b,male,head,number,father,boys,declared,themselves,The father near the boys declared themselves . <eos>,The father near the boys declared themselves .,the father near the boys declared ***mask*** .,10.091062291841153
150,13,simple,local,no-c-command,0,a,female,head,number,girl,mothers,declared,themselves,The girl near the mothers declared themselves . <eos>,The girl near the mothers declared themselves .,the girl near the mothers declared ***mask*** .,8.818813310278134
151,13,simple,local,no-c-command,0,b,female,head,number,mother,girls,declared,themselves,The mother near the girls declared themselves . <eos>,The mother near the girls declared themselves .,the mother near the girls declared ***mask*** .,10.7392481180941
152,13,simple,local,c-command,1,a,male,distractor,number,boys,father,declared,themselves,The boys near the father declared themselves . <eos>,The boys near the father declared themselves .,the boys near the father declared ***mask*** .,4.553840765274745
153,13,simple,local,c-command,1,b,male,distractor,number,fathers,boy,declared,themselves,The fathers near the boy declared themselves . <eos>,The fathers near the boy declared themselves .,the fathers near the boy declared ***mask*** .,5.247412017687679
154,13,simple,local,c-command,1,a,female,distractor,number,girls,mother,declared,themselves,The girls near the mother declared themselves . <eos>,The girls near the mother declared themselves .,the girls near the mother declared ***mask*** .,5.23594654165841
155,13,simple,local,c-command,1,b,female,distractor,number,mothers,girl,declared,themselves,The mothers near the girl declared themselves . <eos>,The mothers near the girl declared themselves .,the mothers near the girl declared ***mask*** .,5.6920274034574465
156,14,simple,local,c-command,1,a,male,none,none,boys,fathers,proved,themselves,The boys near the fathers proved themselves . <eos>,The boys near the fathers proved themselves .,the boys near the fathers proved ***mask*** .,4.792054473491232
157,14,simple,local,c-command,1,b,male,none,none,fathers,boys,proved,themselves,The fathers near the boys proved themselves . <eos>,The fathers near the boys proved themselves .,the fathers near the boys proved ***mask*** .,5.955882079946305
158,14,simple,local,c-command,1,a,female,none,none,girls,mothers,proved,themselves,The girls near the mothers proved themselves . <eos>,The girls near the mothers proved themselves .,the girls near the mothers proved ***mask*** .,5.831160655690003
159,14,simple,local,c-command,1,b,female,none,none,mothers,girls,proved,themselves,The mothers near the girls proved themselves . <eos>,The mothers near the girls proved themselves .,the mothers near the girls proved ***mask*** .,6.222876045943233
160,14,simple,local,no-c-command,0,a,male,head,number,boy,fathers,proved,themselves,The boy near the fathers proved themselves . <eos>,The boy near the fathers proved themselves .,the boy near the fathers proved ***mask*** .,10.623043593901318
161,14,simple,local,no-c-command,0,b,male,head,number,father,boys,proved,themselves,The father near the boys proved themselves . <eos>,The father near the boys proved themselves .,the father near the boys proved ***mask*** .,9.729405103334733
162,14,simple,local,no-c-command,0,a,female,head,number,girl,mothers,proved,themselves,The girl near the mothers proved themselves . <eos>,The girl near the mothers proved themselves .,the girl near the mothers proved ***mask*** .,11.395385128000406
163,14,simple,local,no-c-command,0,b,female,head,number,mother,girls,proved,themselves,The mother near the girls proved themselves . <eos>,The mother near the girls proved themselves .,the mother near the girls proved ***mask*** .,10.902977368902032
164,14,simple,local,c-command,1,a,male,distractor,number,boys,father,proved,themselves,The boys near the father proved themselves . <eos>,The boys near the father proved themselves .,the boys near the father proved ***mask*** .,5.168601127657555
165,14,simple,local,c-command,1,b,male,distractor,number,fathers,boy,proved,themselves,The fathers near the boy proved themselves . <eos>,The fathers near the boy proved themselves .,the fathers near the boy proved ***mask*** .,6.158313100107232
166,14,simple,local,c-command,1,a,female,distractor,number,girls,mother,proved,themselves,The girls near the mother proved themselves . <eos>,The girls near the mother proved themselves .,the girls near the mother proved ***mask*** .,5.854552122014217
167,14,simple,local,c-command,1,b,female,distractor,number,mothers,girl,proved,themselves,The mothers near the girl proved themselves . <eos>,The mothers near the girl proved themselves .,the mothers near the girl proved ***mask*** .,6.159586730206795
168,15,simple,local,c-command,1,a,male,none,none,boys,fathers,shot,themselves,The boys near the fathers shot themselves . <eos>,The boys near the fathers shot themselves .,the boys near the fathers shot ***mask*** .,5.317179501718282
169,15,simple,local,c-command,1,b,male,none,none,fathers,boys,shot,themselves,The fathers near the boys shot themselves . <eos>,The fathers near the boys shot themselves .,the fathers near the boys shot ***mask*** .,5.790811865294112
170,15,simple,local,c-command,1,a,female,none,none,girls,mothers,shot,themselves,The girls near the mothers shot themselves . <eos>,The girls near the mothers shot themselves .,the girls near the mothers shot ***mask*** .,5.508341738772812
171,15,simple,local,c-command,1,b,female,none,none,mothers,girls,shot,themselves,The mothers near the girls shot themselves . <eos>,The mothers near the girls shot themselves .,the mothers near the girls shot ***mask*** .,5.596192838063369
172,15,simple,local,no-c-command,0,a,male,head,number,boy,fathers,shot,themselves,The boy near the fathers shot themselves . <eos>,The boy near the fathers shot themselves .,the boy near the fathers shot ***mask*** .,12.355063228372417
173,15,simple,local,no-c-command,0,b,male,head,number,father,boys,shot,themselves,The father near the boys shot themselves . <eos>,The father near the boys shot themselves .,the father near the boys shot ***mask*** .,7.254495436968456
174,15,simple,local,no-c-command,0,a,female,head,number,girl,mothers,shot,themselves,The girl near the mothers shot themselves . <eos>,The girl near the mothers shot themselves .,the girl near the mothers shot ***mask*** .,11.961552500690646
175,15,simple,local,no-c-command,0,b,female,head,number,mother,girls,shot,themselves,The mother near the girls shot themselves . <eos>,The mother near the girls shot themselves .,the mother near the girls shot ***mask*** .,7.8717317033257554
176,15,simple,local,c-command,1,a,male,distractor,number,boys,father,shot,themselves,The boys near the father shot themselves . <eos>,The boys near the father shot themselves .,the boys near the father shot ***mask*** .,5.074002952995964
177,15,simple,local,c-command,1,b,male,distractor,number,fathers,boy,shot,themselves,The fathers near the boy shot themselves . <eos>,The fathers near the boy shot themselves .,the fathers near the boy shot ***mask*** .,8.624394819377383
178,15,simple,local,c-command,1,a,female,distractor,number,girls,mother,shot,themselves,The girls near the mother shot themselves . <eos>,The girls near the mother shot themselves .,the girls near the mother shot ***mask*** .,5.19091734329442
