item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
62,embed,local,1,a,none,none,mechanics,senators,hated,themselves,The mechanics said that the senators hated themselves . <eos>,The mechanics said that the senators hated themselves .
62,embed,local,1,b,none,none,senators,mechanics,hated,themselves,The senators said that the mechanics hated themselves . <eos>,The senators said that the mechanics hated themselves .
62,embed,local,1,c,none,none,bankers,senators,hated,themselves,The bankers said that the senators hated themselves . <eos>,The bankers said that the senators hated themselves .
62,embed,local,1,d,none,none,senators,bankers,hated,themselves,The senators said that the bankers hated themselves . <eos>,The senators said that the bankers hated themselves .
62,embed,nonlocal,0,a,local_subj,number,mechanics,senator,hated,themselves,The mechanics said that the senator hated themselves . <eos>,The mechanics said that the senator hated themselves .
62,embed,nonlocal,0,b,local_subj,number,senators,mechanic,hated,themselves,The senators said that the mechanic hated themselves . <eos>,The senators said that the mechanic hated themselves .
62,embed,nonlocal,0,c,local_subj,number,bankers,senator,hated,themselves,The bankers said that the senator hated themselves . <eos>,The bankers said that the senator hated themselves .
62,embed,nonlocal,0,d,local_subj,number,senators,banker,hated,themselves,The senators said that the banker hated themselves . <eos>,The senators said that the banker hated themselves .
62,embed,local,1,a,nonlocal_subj,number,mechanic,senators,hated,themselves,The mechanic said that the senators hated themselves . <eos>,The mechanic said that the senators hated themselves .
62,embed,local,1,b,nonlocal_subj,number,senator,mechanics,hated,themselves,The senator said that the mechanics hated themselves . <eos>,The senator said that the mechanics hated themselves .
62,embed,local,1,c,nonlocal_subj,number,banker,senators,hated,themselves,The banker said that the senators hated themselves . <eos>,The banker said that the senators hated themselves .
62,embed,local,1,d,nonlocal_subj,number,senator,bankers,hated,themselves,The senator said that the bankers hated themselves . <eos>,The senator said that the bankers hated themselves .
63,embed,local,1,a,none,none,mechanics,senators,doubted,themselves,The mechanics said that the senators doubted themselves . <eos>,The mechanics said that the senators doubted themselves .
63,embed,local,1,b,none,none,senators,mechanics,doubted,themselves,The senators said that the mechanics doubted themselves . <eos>,The senators said that the mechanics doubted themselves .
63,embed,local,1,c,none,none,bankers,senators,doubted,themselves,The bankers said that the senators doubted themselves . <eos>,The bankers said that the senators doubted themselves .
63,embed,local,1,d,none,none,senators,bankers,doubted,themselves,The senators said that the bankers doubted themselves . <eos>,The senators said that the bankers doubted themselves .
63,embed,nonlocal,0,a,local_subj,number,mechanics,senator,doubted,themselves,The mechanics said that the senator doubted themselves . <eos>,The mechanics said that the senator doubted themselves .
63,embed,nonlocal,0,b,local_subj,number,senators,mechanic,doubted,themselves,The senators said that the mechanic doubted themselves . <eos>,The senators said that the mechanic doubted themselves .
63,embed,nonlocal,0,c,local_subj,number,bankers,senator,doubted,themselves,The bankers said that the senator doubted themselves . <eos>,The bankers said that the senator doubted themselves .
63,embed,nonlocal,0,d,local_subj,number,senators,banker,doubted,themselves,The senators said that the banker doubted themselves . <eos>,The senators said that the banker doubted themselves .
63,embed,local,1,a,nonlocal_subj,number,mechanic,senators,doubted,themselves,The mechanic said that the senators doubted themselves . <eos>,The mechanic said that the senators doubted themselves .
63,embed,local,1,b,nonlocal_subj,number,senator,mechanics,doubted,themselves,The senator said that the mechanics doubted themselves . <eos>,The senator said that the mechanics doubted themselves .
63,embed,local,1,c,nonlocal_subj,number,banker,senators,doubted,themselves,The banker said that the senators doubted themselves . <eos>,The banker said that the senators doubted themselves .
63,embed,local,1,d,nonlocal_subj,number,senator,bankers,doubted,themselves,The senator said that the bankers doubted themselves . <eos>,The senator said that the bankers doubted themselves .
64,embed,local,1,a,none,none,mechanics,consultants,hurt,themselves,The mechanics said that the consultants hurt themselves . <eos>,The mechanics said that the consultants hurt themselves .
64,embed,local,1,b,none,none,consultants,mechanics,hurt,themselves,The consultants said that the mechanics hurt themselves . <eos>,The consultants said that the mechanics hurt themselves .
64,embed,local,1,c,none,none,bankers,consultants,hurt,themselves,The bankers said that the consultants hurt themselves . <eos>,The bankers said that the consultants hurt themselves .
64,embed,local,1,d,none,none,consultants,bankers,hurt,themselves,The consultants said that the bankers hurt themselves . <eos>,The consultants said that the bankers hurt themselves .
64,embed,nonlocal,0,a,local_subj,number,mechanics,consultant,hurt,themselves,The mechanics said that the consultant hurt themselves . <eos>,The mechanics said that the consultant hurt themselves .
64,embed,nonlocal,0,b,local_subj,number,consultants,mechanic,hurt,themselves,The consultants said that the mechanic hurt themselves . <eos>,The consultants said that the mechanic hurt themselves .
64,embed,nonlocal,0,c,local_subj,number,bankers,consultant,hurt,themselves,The bankers said that the consultant hurt themselves . <eos>,The bankers said that the consultant hurt themselves .
64,embed,nonlocal,0,d,local_subj,number,consultants,banker,hurt,themselves,The consultants said that the banker hurt themselves . <eos>,The consultants said that the banker hurt themselves .
64,embed,local,1,a,nonlocal_subj,number,mechanic,consultants,hurt,themselves,The mechanic said that the consultants hurt themselves . <eos>,The mechanic said that the consultants hurt themselves .
64,embed,local,1,b,nonlocal_subj,number,consultant,mechanics,hurt,themselves,The consultant said that the mechanics hurt themselves . <eos>,The consultant said that the mechanics hurt themselves .
64,embed,local,1,c,nonlocal_subj,number,banker,consultants,hurt,themselves,The banker said that the consultants hurt themselves . <eos>,The banker said that the consultants hurt themselves .
64,embed,local,1,d,nonlocal_subj,number,consultant,bankers,hurt,themselves,The consultant said that the bankers hurt themselves . <eos>,The consultant said that the bankers hurt themselves .
65,embed,local,1,a,none,none,mechanics,consultants,injured,themselves,The mechanics said that the consultants injured themselves . <eos>,The mechanics said that the consultants injured themselves .
65,embed,local,1,b,none,none,consultants,mechanics,injured,themselves,The consultants said that the mechanics injured themselves . <eos>,The consultants said that the mechanics injured themselves .
65,embed,local,1,c,none,none,bankers,consultants,injured,themselves,The bankers said that the consultants injured themselves . <eos>,The bankers said that the consultants injured themselves .
65,embed,local,1,d,none,none,consultants,bankers,injured,themselves,The consultants said that the bankers injured themselves . <eos>,The consultants said that the bankers injured themselves .
65,embed,nonlocal,0,a,local_subj,number,mechanics,consultant,injured,themselves,The mechanics said that the consultant injured themselves . <eos>,The mechanics said that the consultant injured themselves .
65,embed,nonlocal,0,b,local_subj,number,consultants,mechanic,injured,themselves,The consultants said that the mechanic injured themselves . <eos>,The consultants said that the mechanic injured themselves .
65,embed,nonlocal,0,c,local_subj,number,bankers,consultant,injured,themselves,The bankers said that the consultant injured themselves . <eos>,The bankers said that the consultant injured themselves .
65,embed,nonlocal,0,d,local_subj,number,consultants,banker,injured,themselves,The consultants said that the banker injured themselves . <eos>,The consultants said that the banker injured themselves .
65,embed,local,1,a,nonlocal_subj,number,mechanic,consultants,injured,themselves,The mechanic said that the consultants injured themselves . <eos>,The mechanic said that the consultants injured themselves .
65,embed,local,1,b,nonlocal_subj,number,consultant,mechanics,injured,themselves,The consultant said that the mechanics injured themselves . <eos>,The consultant said that the mechanics injured themselves .
65,embed,local,1,c,nonlocal_subj,number,banker,consultants,injured,themselves,The banker said that the consultants injured themselves . <eos>,The banker said that the consultants injured themselves .
65,embed,local,1,d,nonlocal_subj,number,consultant,bankers,injured,themselves,The consultant said that the bankers injured themselves . <eos>,The consultant said that the bankers injured themselves .
66,embed,local,1,a,none,none,mechanics,consultants,congratulated,themselves,The mechanics said that the consultants congratulated themselves . <eos>,The mechanics said that the consultants congratulated themselves .
66,embed,local,1,b,none,none,consultants,mechanics,congratulated,themselves,The consultants said that the mechanics congratulated themselves . <eos>,The consultants said that the mechanics congratulated themselves .
66,embed,local,1,c,none,none,bankers,consultants,congratulated,themselves,The bankers said that the consultants congratulated themselves . <eos>,The bankers said that the consultants congratulated themselves .
66,embed,local,1,d,none,none,consultants,bankers,congratulated,themselves,The consultants said that the bankers congratulated themselves . <eos>,The consultants said that the bankers congratulated themselves .
66,embed,nonlocal,0,a,local_subj,number,mechanics,consultant,congratulated,themselves,The mechanics said that the consultant congratulated themselves . <eos>,The mechanics said that the consultant congratulated themselves .
66,embed,nonlocal,0,b,local_subj,number,consultants,mechanic,congratulated,themselves,The consultants said that the mechanic congratulated themselves . <eos>,The consultants said that the mechanic congratulated themselves .
66,embed,nonlocal,0,c,local_subj,number,bankers,consultant,congratulated,themselves,The bankers said that the consultant congratulated themselves . <eos>,The bankers said that the consultant congratulated themselves .
66,embed,nonlocal,0,d,local_subj,number,consultants,banker,congratulated,themselves,The consultants said that the banker congratulated themselves . <eos>,The consultants said that the banker congratulated themselves .
66,embed,local,1,a,nonlocal_subj,number,mechanic,consultants,congratulated,themselves,The mechanic said that the consultants congratulated themselves . <eos>,The mechanic said that the consultants congratulated themselves .
66,embed,local,1,b,nonlocal_subj,number,consultant,mechanics,congratulated,themselves,The consultant said that the mechanics congratulated themselves . <eos>,The consultant said that the mechanics congratulated themselves .
66,embed,local,1,c,nonlocal_subj,number,banker,consultants,congratulated,themselves,The banker said that the consultants congratulated themselves . <eos>,The banker said that the consultants congratulated themselves .
66,embed,local,1,d,nonlocal_subj,number,consultant,bankers,congratulated,themselves,The consultant said that the bankers congratulated themselves . <eos>,The consultant said that the bankers congratulated themselves .
67,embed,local,1,a,none,none,mechanics,consultants,embarrassed,themselves,The mechanics said that the consultants embarrassed themselves . <eos>,The mechanics said that the consultants embarrassed themselves .
67,embed,local,1,b,none,none,consultants,mechanics,embarrassed,themselves,The consultants said that the mechanics embarrassed themselves . <eos>,The consultants said that the mechanics embarrassed themselves .
67,embed,local,1,c,none,none,bankers,consultants,embarrassed,themselves,The bankers said that the consultants embarrassed themselves . <eos>,The bankers said that the consultants embarrassed themselves .
67,embed,local,1,d,none,none,consultants,bankers,embarrassed,themselves,The consultants said that the bankers embarrassed themselves . <eos>,The consultants said that the bankers embarrassed themselves .
67,embed,nonlocal,0,a,local_subj,number,mechanics,consultant,embarrassed,themselves,The mechanics said that the consultant embarrassed themselves . <eos>,The mechanics said that the consultant embarrassed themselves .
67,embed,nonlocal,0,b,local_subj,number,consultants,mechanic,embarrassed,themselves,The consultants said that the mechanic embarrassed themselves . <eos>,The consultants said that the mechanic embarrassed themselves .
67,embed,nonlocal,0,c,local_subj,number,bankers,consultant,embarrassed,themselves,The bankers said that the consultant embarrassed themselves . <eos>,The bankers said that the consultant embarrassed themselves .
67,embed,nonlocal,0,d,local_subj,number,consultants,banker,embarrassed,themselves,The consultants said that the banker embarrassed themselves . <eos>,The consultants said that the banker embarrassed themselves .
67,embed,local,1,a,nonlocal_subj,number,mechanic,consultants,embarrassed,themselves,The mechanic said that the consultants embarrassed themselves . <eos>,The mechanic said that the consultants embarrassed themselves .
67,embed,local,1,b,nonlocal_subj,number,consultant,mechanics,embarrassed,themselves,The consultant said that the mechanics embarrassed themselves . <eos>,The consultant said that the mechanics embarrassed themselves .
67,embed,local,1,c,nonlocal_subj,number,banker,consultants,embarrassed,themselves,The banker said that the consultants embarrassed themselves . <eos>,The banker said that the consultants embarrassed themselves .
67,embed,local,1,d,nonlocal_subj,number,consultant,bankers,embarrassed,themselves,The consultant said that the bankers embarrassed themselves . <eos>,The consultant said that the bankers embarrassed themselves .
68,embed,local,1,a,none,none,mechanics,consultants,disguised,themselves,The mechanics said that the consultants disguised themselves . <eos>,The mechanics said that the consultants disguised themselves .
68,embed,local,1,b,none,none,consultants,mechanics,disguised,themselves,The consultants said that the mechanics disguised themselves . <eos>,The consultants said that the mechanics disguised themselves .
68,embed,local,1,c,none,none,bankers,consultants,disguised,themselves,The bankers said that the consultants disguised themselves . <eos>,The bankers said that the consultants disguised themselves .
68,embed,local,1,d,none,none,consultants,bankers,disguised,themselves,The consultants said that the bankers disguised themselves . <eos>,The consultants said that the bankers disguised themselves .
68,embed,nonlocal,0,a,local_subj,number,mechanics,consultant,disguised,themselves,The mechanics said that the consultant disguised themselves . <eos>,The mechanics said that the consultant disguised themselves .
68,embed,nonlocal,0,b,local_subj,number,consultants,mechanic,disguised,themselves,The consultants said that the mechanic disguised themselves . <eos>,The consultants said that the mechanic disguised themselves .
68,embed,nonlocal,0,c,local_subj,number,bankers,consultant,disguised,themselves,The bankers said that the consultant disguised themselves . <eos>,The bankers said that the consultant disguised themselves .
68,embed,nonlocal,0,d,local_subj,number,consultants,banker,disguised,themselves,The consultants said that the banker disguised themselves . <eos>,The consultants said that the banker disguised themselves .
68,embed,local,1,a,nonlocal_subj,number,mechanic,consultants,disguised,themselves,The mechanic said that the consultants disguised themselves . <eos>,The mechanic said that the consultants disguised themselves .
68,embed,local,1,b,nonlocal_subj,number,consultant,mechanics,disguised,themselves,The consultant said that the mechanics disguised themselves . <eos>,The consultant said that the mechanics disguised themselves .
68,embed,local,1,c,nonlocal_subj,number,banker,consultants,disguised,themselves,The banker said that the consultants disguised themselves . <eos>,The banker said that the consultants disguised themselves .
68,embed,local,1,d,nonlocal_subj,number,consultant,bankers,disguised,themselves,The consultant said that the bankers disguised themselves . <eos>,The consultant said that the bankers disguised themselves .
69,embed,local,1,a,none,none,mechanics,consultants,hated,themselves,The mechanics said that the consultants hated themselves . <eos>,The mechanics said that the consultants hated themselves .
69,embed,local,1,b,none,none,consultants,mechanics,hated,themselves,The consultants said that the mechanics hated themselves . <eos>,The consultants said that the mechanics hated themselves .
69,embed,local,1,c,none,none,bankers,consultants,hated,themselves,The bankers said that the consultants hated themselves . <eos>,The bankers said that the consultants hated themselves .
69,embed,local,1,d,none,none,consultants,bankers,hated,themselves,The consultants said that the bankers hated themselves . <eos>,The consultants said that the bankers hated themselves .
69,embed,nonlocal,0,a,local_subj,number,mechanics,consultant,hated,themselves,The mechanics said that the consultant hated themselves . <eos>,The mechanics said that the consultant hated themselves .
69,embed,nonlocal,0,b,local_subj,number,consultants,mechanic,hated,themselves,The consultants said that the mechanic hated themselves . <eos>,The consultants said that the mechanic hated themselves .
69,embed,nonlocal,0,c,local_subj,number,bankers,consultant,hated,themselves,The bankers said that the consultant hated themselves . <eos>,The bankers said that the consultant hated themselves .
69,embed,nonlocal,0,d,local_subj,number,consultants,banker,hated,themselves,The consultants said that the banker hated themselves . <eos>,The consultants said that the banker hated themselves .
69,embed,local,1,a,nonlocal_subj,number,mechanic,consultants,hated,themselves,The mechanic said that the consultants hated themselves . <eos>,The mechanic said that the consultants hated themselves .
69,embed,local,1,b,nonlocal_subj,number,consultant,mechanics,hated,themselves,The consultant said that the mechanics hated themselves . <eos>,The consultant said that the mechanics hated themselves .
69,embed,local,1,c,nonlocal_subj,number,banker,consultants,hated,themselves,The banker said that the consultants hated themselves . <eos>,The banker said that the consultants hated themselves .
69,embed,local,1,d,nonlocal_subj,number,consultant,bankers,hated,themselves,The consultant said that the bankers hated themselves . <eos>,The consultant said that the bankers hated themselves .
70,embed,local,1,a,none,none,mechanics,consultants,doubted,themselves,The mechanics said that the consultants doubted themselves . <eos>,The mechanics said that the consultants doubted themselves .
70,embed,local,1,b,none,none,consultants,mechanics,doubted,themselves,The consultants said that the mechanics doubted themselves . <eos>,The consultants said that the mechanics doubted themselves .
70,embed,local,1,c,none,none,bankers,consultants,doubted,themselves,The bankers said that the consultants doubted themselves . <eos>,The bankers said that the consultants doubted themselves .
70,embed,local,1,d,none,none,consultants,bankers,doubted,themselves,The consultants said that the bankers doubted themselves . <eos>,The consultants said that the bankers doubted themselves .
70,embed,nonlocal,0,a,local_subj,number,mechanics,consultant,doubted,themselves,The mechanics said that the consultant doubted themselves . <eos>,The mechanics said that the consultant doubted themselves .
70,embed,nonlocal,0,b,local_subj,number,consultants,mechanic,doubted,themselves,The consultants said that the mechanic doubted themselves . <eos>,The consultants said that the mechanic doubted themselves .
70,embed,nonlocal,0,c,local_subj,number,bankers,consultant,doubted,themselves,The bankers said that the consultant doubted themselves . <eos>,The bankers said that the consultant doubted themselves .
70,embed,nonlocal,0,d,local_subj,number,consultants,banker,doubted,themselves,The consultants said that the banker doubted themselves . <eos>,The consultants said that the banker doubted themselves .
70,embed,local,1,a,nonlocal_subj,number,mechanic,consultants,doubted,themselves,The mechanic said that the consultants doubted themselves . <eos>,The mechanic said that the consultants doubted themselves .
70,embed,local,1,b,nonlocal_subj,number,consultant,mechanics,doubted,themselves,The consultant said that the mechanics doubted themselves . <eos>,The consultant said that the mechanics doubted themselves .
70,embed,local,1,c,nonlocal_subj,number,banker,consultants,doubted,themselves,The banker said that the consultants doubted themselves . <eos>,The banker said that the consultants doubted themselves .
70,embed,local,1,d,nonlocal_subj,number,consultant,bankers,doubted,themselves,The consultant said that the bankers doubted themselves . <eos>,The consultant said that the bankers doubted themselves .
