,item,clause_type,locality,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
139,12,embed,local,1,b,female,nonlocal_subj,number,mother,girls,dedicated,themselves,The mother said that the girls dedicated themselves . <eos>,The mother said that the girls dedicated themselves .,the mother said that the girls dedicated ***mask*** .,0.028398474671639265
140,12,embed,nonlocal,0,a,male,local_subj,number,boys,father,dedicated,themselves,The boys said that the father dedicated themselves . <eos>,The boys said that the father dedicated themselves .,the boys said that the father dedicated ***mask*** .,5.576812134006034
141,12,embed,nonlocal,0,b,male,local_subj,number,fathers,boy,dedicated,themselves,The fathers said that the boy dedicated themselves . <eos>,The fathers said that the boy dedicated themselves .,the fathers said that the boy dedicated ***mask*** .,8.066514281327567
142,12,embed,nonlocal,0,a,female,local_subj,number,girls,mother,dedicated,themselves,The girls said that the mother dedicated themselves . <eos>,The girls said that the mother dedicated themselves .,the girls said that the mother dedicated ***mask*** .,5.720859595118673
143,12,embed,nonlocal,0,b,female,local_subj,number,mothers,girl,dedicated,themselves,The mothers said that the girl dedicated themselves . <eos>,The mothers said that the girl dedicated themselves .,the mothers said that the girl dedicated ***mask*** .,7.766214607761731
144,13,embed,local,1,a,male,none,none,boys,fathers,declared,themselves,The boys said that the fathers declared themselves . <eos>,The boys said that the fathers declared themselves .,the boys said that the fathers declared ***mask*** .,6.360511675462086
145,13,embed,local,1,b,male,none,none,fathers,boys,declared,themselves,The fathers said that the boys declared themselves . <eos>,The fathers said that the boys declared themselves .,the fathers said that the boys declared ***mask*** .,4.0038887766212925
146,13,embed,local,1,a,female,none,none,girls,mothers,declared,themselves,The girls said that the mothers declared themselves . <eos>,The girls said that the mothers declared themselves .,the girls said that the mothers declared ***mask*** .,5.195778464147523
147,13,embed,local,1,b,female,none,none,mothers,girls,declared,themselves,The mothers said that the girls declared themselves . <eos>,The mothers said that the girls declared themselves .,the mothers said that the girls declared ***mask*** .,3.6713847815765464
148,13,embed,local,1,a,male,nonlocal_subj,number,boy,fathers,declared,themselves,The boy said that the fathers declared themselves . <eos>,The boy said that the fathers declared themselves .,the boy said that the fathers declared ***mask*** .,6.735468345151426
149,13,embed,local,1,b,male,nonlocal_subj,number,father,boys,declared,themselves,The father said that the boys declared themselves . <eos>,The father said that the boys declared themselves .,the father said that the boys declared ***mask*** .,3.9168167630202406
150,13,embed,local,1,a,female,nonlocal_subj,number,girl,mothers,declared,themselves,The girl said that the mothers declared themselves . <eos>,The girl said that the mothers declared themselves .,the girl said that the mothers declared ***mask*** .,5.6383012758283755
151,13,embed,local,1,b,female,nonlocal_subj,number,mother,girls,declared,themselves,The mother said that the girls declared themselves . <eos>,The mother said that the girls declared themselves .,the mother said that the girls declared ***mask*** .,4.132474557357173
152,13,embed,nonlocal,0,a,male,local_subj,number,boys,father,declared,themselves,The boys said that the father declared themselves . <eos>,The boys said that the father declared themselves .,the boys said that the father declared ***mask*** .,10.465291634107908
153,13,embed,nonlocal,0,b,male,local_subj,number,fathers,boy,declared,themselves,The fathers said that the boy declared themselves . <eos>,The fathers said that the boy declared themselves .,the fathers said that the boy declared ***mask*** .,8.969011994937881
154,13,embed,nonlocal,0,a,female,local_subj,number,girls,mother,declared,themselves,The girls said that the mother declared themselves . <eos>,The girls said that the mother declared themselves .,the girls said that the mother declared ***mask*** .,9.903303019558809
155,13,embed,nonlocal,0,b,female,local_subj,number,mothers,girl,declared,themselves,The mothers said that the girl declared themselves . <eos>,The mothers said that the girl declared themselves .,the mothers said that the girl declared ***mask*** .,9.859586308702958
156,14,embed,local,1,a,male,none,none,boys,fathers,proved,themselves,The boys said that the fathers proved themselves . <eos>,The boys said that the fathers proved themselves .,the boys said that the fathers proved ***mask*** .,5.084844294836074
157,14,embed,local,1,b,male,none,none,fathers,boys,proved,themselves,The fathers said that the boys proved themselves . <eos>,The fathers said that the boys proved themselves .,the fathers said that the boys proved ***mask*** .,3.3033728522483736
158,14,embed,local,1,a,female,none,none,girls,mothers,proved,themselves,The girls said that the mothers proved themselves . <eos>,The girls said that the mothers proved themselves .,the girls said that the mothers proved ***mask*** .,5.653881825146869
159,14,embed,local,1,b,female,none,none,mothers,girls,proved,themselves,The mothers said that the girls proved themselves . <eos>,The mothers said that the girls proved themselves .,the mothers said that the girls proved ***mask*** .,4.588473237148617
160,14,embed,local,1,a,male,nonlocal_subj,number,boy,fathers,proved,themselves,The boy said that the fathers proved themselves . <eos>,The boy said that the fathers proved themselves .,the boy said that the fathers proved ***mask*** .,4.091173949273318
161,14,embed,local,1,b,male,nonlocal_subj,number,father,boys,proved,themselves,The father said that the boys proved themselves . <eos>,The father said that the boys proved themselves .,the father said that the boys proved ***mask*** .,3.226194445427717
162,14,embed,local,1,a,female,nonlocal_subj,number,girl,mothers,proved,themselves,The girl said that the mothers proved themselves . <eos>,The girl said that the mothers proved themselves .,the girl said that the mothers proved ***mask*** .,5.0692846763843775
163,14,embed,local,1,b,female,nonlocal_subj,number,mother,girls,proved,themselves,The mother said that the girls proved themselves . <eos>,The mother said that the girls proved themselves .,the mother said that the girls proved ***mask*** .,4.568125867384882
164,14,embed,nonlocal,0,a,male,local_subj,number,boys,father,proved,themselves,The boys said that the father proved themselves . <eos>,The boys said that the father proved themselves .,the boys said that the father proved ***mask*** .,8.898557084748685
165,14,embed,nonlocal,0,b,male,local_subj,number,fathers,boy,proved,themselves,The fathers said that the boy proved themselves . <eos>,The fathers said that the boy proved themselves .,the fathers said that the boy proved ***mask*** .,7.244864456480703
166,14,embed,nonlocal,0,a,female,local_subj,number,girls,mother,proved,themselves,The girls said that the mother proved themselves . <eos>,The girls said that the mother proved themselves .,the girls said that the mother proved ***mask*** .,8.92962957394472
167,14,embed,nonlocal,0,b,female,local_subj,number,mothers,girl,proved,themselves,The mothers said that the girl proved themselves . <eos>,The mothers said that the girl proved themselves .,the mothers said that the girl proved ***mask*** .,9.229748568424764
168,15,embed,local,1,a,male,none,none,boys,fathers,shot,themselves,The boys said that the fathers shot themselves . <eos>,The boys said that the fathers shot themselves .,the boys said that the fathers shot ***mask*** .,5.236165403141495
169,15,embed,local,1,b,male,none,none,fathers,boys,shot,themselves,The fathers said that the boys shot themselves . <eos>,The fathers said that the boys shot themselves .,the fathers said that the boys shot ***mask*** .,3.5633498309165703
170,15,embed,local,1,a,female,none,none,girls,mothers,shot,themselves,The girls said that the mothers shot themselves . <eos>,The girls said that the mothers shot themselves .,the girls said that the mothers shot ***mask*** .,4.5201408091732675
171,15,embed,local,1,b,female,none,none,mothers,girls,shot,themselves,The mothers said that the girls shot themselves . <eos>,The mothers said that the girls shot themselves .,the mothers said that the girls shot ***mask*** .,2.8283349723768505
172,15,embed,local,1,a,male,nonlocal_subj,number,boy,fathers,shot,themselves,The boy said that the fathers shot themselves . <eos>,The boy said that the fathers shot themselves .,the boy said that the fathers shot ***mask*** .,5.721269246575629
173,15,embed,local,1,b,male,nonlocal_subj,number,father,boys,shot,themselves,The father said that the boys shot themselves . <eos>,The father said that the boys shot themselves .,the father said that the boys shot ***mask*** .,3.796717274300629
