,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
123,11,liked,embed,local,1,d,none,none,pilots,bankers,embarrassed,themselves,The pilots that the bankers liked embarrassed themselves . <eos>,The pilots that the bankers liked embarrassed themselves .,the pilots that the bankers liked embarrassed ***mask*** .,0.0997551208579521
124,11,liked,embed,local,1,a,rc_subj,number,mechanics,pilot,embarrassed,themselves,The mechanics that the pilot liked embarrassed themselves . <eos>,The mechanics that the pilot liked embarrassed themselves .,the mechanics that the pilot liked embarrassed ***mask*** .,0.14128274603679083
125,11,liked,embed,local,1,b,rc_subj,number,pilots,mechanic,embarrassed,themselves,The pilots that the mechanic liked embarrassed themselves . <eos>,The pilots that the mechanic liked embarrassed themselves .,the pilots that the mechanic liked embarrassed ***mask*** .,0.09403103463402858
126,11,liked,embed,local,1,c,rc_subj,number,bankers,pilot,embarrassed,themselves,The bankers that the pilot liked embarrassed themselves . <eos>,The bankers that the pilot liked embarrassed themselves .,the bankers that the pilot liked embarrassed ***mask*** .,0.627731978176695
127,11,liked,embed,local,1,d,rc_subj,number,pilots,banker,embarrassed,themselves,The pilots that the banker liked embarrassed themselves . <eos>,The pilots that the banker liked embarrassed themselves .,the pilots that the banker liked embarrassed ***mask*** .,0.2813163052346024
128,11,liked,embed,nonlocal,0,a,matrix_subj,number,mechanic,pilots,embarrassed,themselves,The mechanic that the pilots liked embarrassed themselves . <eos>,The mechanic that the pilots liked embarrassed themselves .,the mechanic that the pilots liked embarrassed ***mask*** .,0.12488601118171926
129,11,liked,embed,nonlocal,0,b,matrix_subj,number,pilot,mechanics,embarrassed,themselves,The pilot that the mechanics liked embarrassed themselves . <eos>,The pilot that the mechanics liked embarrassed themselves .,the pilot that the mechanics liked embarrassed ***mask*** .,0.11986772637340555
130,11,liked,embed,nonlocal,0,c,matrix_subj,number,banker,pilots,embarrassed,themselves,The banker that the pilots liked embarrassed themselves . <eos>,The banker that the pilots liked embarrassed themselves .,the banker that the pilots liked embarrassed ***mask*** .,0.1494796862241235
131,11,liked,embed,nonlocal,0,d,matrix_subj,number,pilot,bankers,embarrassed,themselves,The pilot that the bankers liked embarrassed themselves . <eos>,The pilot that the bankers liked embarrassed themselves .,the pilot that the bankers liked embarrassed ***mask*** .,0.20101061785719984
132,12,liked,embed,local,1,a,none,none,mechanics,pilots,disguised,themselves,The mechanics that the pilots liked disguised themselves . <eos>,The mechanics that the pilots liked disguised themselves .,the mechanics that the pilots liked disguised ***mask*** .,1.876775050376013e-05
133,12,liked,embed,local,1,b,none,none,pilots,mechanics,disguised,themselves,The pilots that the mechanics liked disguised themselves . <eos>,The pilots that the mechanics liked disguised themselves .,the pilots that the mechanics liked disguised ***mask*** .,5.923531782869049e-06
134,12,liked,embed,local,1,c,none,none,bankers,pilots,disguised,themselves,The bankers that the pilots liked disguised themselves . <eos>,The bankers that the pilots liked disguised themselves .,the bankers that the pilots liked disguised ***mask*** .,0.00035810057964402893
135,12,liked,embed,local,1,d,none,none,pilots,bankers,disguised,themselves,The pilots that the bankers liked disguised themselves . <eos>,The pilots that the bankers liked disguised themselves .,the pilots that the bankers liked disguised ***mask*** .,1.2616222771209089e-05
136,12,liked,embed,local,1,a,rc_subj,number,mechanics,pilot,disguised,themselves,The mechanics that the pilot liked disguised themselves . <eos>,The mechanics that the pilot liked disguised themselves .,the mechanics that the pilot liked disguised ***mask*** .,5.213666233863568e-05
137,12,liked,embed,local,1,b,rc_subj,number,pilots,mechanic,disguised,themselves,The pilots that the mechanic liked disguised themselves . <eos>,The pilots that the mechanic liked disguised themselves .,the pilots that the mechanic liked disguised ***mask*** .,1.3391795492465253e-05
138,12,liked,embed,local,1,c,rc_subj,number,bankers,pilot,disguised,themselves,The bankers that the pilot liked disguised themselves . <eos>,The bankers that the pilot liked disguised themselves .,the bankers that the pilot liked disguised ***mask*** .,0.007134357749441578
139,12,liked,embed,local,1,d,rc_subj,number,pilots,banker,disguised,themselves,The pilots that the banker liked disguised themselves . <eos>,The pilots that the banker liked disguised themselves .,the pilots that the banker liked disguised ***mask*** .,2.138838000918567e-05
140,12,liked,embed,nonlocal,0,a,matrix_subj,number,mechanic,pilots,disguised,themselves,The mechanic that the pilots liked disguised themselves . <eos>,The mechanic that the pilots liked disguised themselves .,the mechanic that the pilots liked disguised ***mask*** .,0.005471928404782164
141,12,liked,embed,nonlocal,0,b,matrix_subj,number,pilot,mechanics,disguised,themselves,The pilot that the mechanics liked disguised themselves . <eos>,The pilot that the mechanics liked disguised themselves .,the pilot that the mechanics liked disguised ***mask*** .,0.006245947957746238
142,12,liked,embed,nonlocal,0,c,matrix_subj,number,banker,pilots,disguised,themselves,The banker that the pilots liked disguised themselves . <eos>,The banker that the pilots liked disguised themselves .,the banker that the pilots liked disguised ***mask*** .,0.003895005922671851
143,12,liked,embed,nonlocal,0,d,matrix_subj,number,pilot,bankers,disguised,themselves,The pilot that the bankers liked disguised themselves . <eos>,The pilot that the bankers liked disguised themselves .,the pilot that the bankers liked disguised ***mask*** .,0.005863166006142342
144,13,liked,embed,local,1,a,none,none,mechanics,pilots,hated,themselves,The mechanics that the pilots liked hated themselves . <eos>,The mechanics that the pilots liked hated themselves .,the mechanics that the pilots liked hated ***mask*** .,0.061713225257212324
145,13,liked,embed,local,1,b,none,none,pilots,mechanics,hated,themselves,The pilots that the mechanics liked hated themselves . <eos>,The pilots that the mechanics liked hated themselves .,the pilots that the mechanics liked hated ***mask*** .,0.050981467057558044
146,13,liked,embed,local,1,c,none,none,bankers,pilots,hated,themselves,The bankers that the pilots liked hated themselves . <eos>,The bankers that the pilots liked hated themselves .,the bankers that the pilots liked hated ***mask*** .,0.09791228309292506
147,13,liked,embed,local,1,d,none,none,pilots,bankers,hated,themselves,The pilots that the bankers liked hated themselves . <eos>,The pilots that the bankers liked hated themselves .,the pilots that the bankers liked hated ***mask*** .,0.08027966454345276
148,13,liked,embed,local,1,a,rc_subj,number,mechanics,pilot,hated,themselves,The mechanics that the pilot liked hated themselves . <eos>,The mechanics that the pilot liked hated themselves .,the mechanics that the pilot liked hated ***mask*** .,0.09686361503275791
149,13,liked,embed,local,1,b,rc_subj,number,pilots,mechanic,hated,themselves,The pilots that the mechanic liked hated themselves . <eos>,The pilots that the mechanic liked hated themselves .,the pilots that the mechanic liked hated ***mask*** .,0.07345718167655993
150,13,liked,embed,local,1,c,rc_subj,number,bankers,pilot,hated,themselves,The bankers that the pilot liked hated themselves . <eos>,The bankers that the pilot liked hated themselves .,the bankers that the pilot liked hated ***mask*** .,0.23539902896325585
151,13,liked,embed,local,1,d,rc_subj,number,pilots,banker,hated,themselves,The pilots that the banker liked hated themselves . <eos>,The pilots that the banker liked hated themselves .,the pilots that the banker liked hated ***mask*** .,0.10294265232923118
152,13,liked,embed,nonlocal,0,a,matrix_subj,number,mechanic,pilots,hated,themselves,The mechanic that the pilots liked hated themselves . <eos>,The mechanic that the pilots liked hated themselves .,the mechanic that the pilots liked hated ***mask*** .,0.8894149811478351
153,13,liked,embed,nonlocal,0,b,matrix_subj,number,pilot,mechanics,hated,themselves,The pilot that the mechanics liked hated themselves . <eos>,The pilot that the mechanics liked hated themselves .,the pilot that the mechanics liked hated ***mask*** .,0.6657147064851113
154,13,liked,embed,nonlocal,0,c,matrix_subj,number,banker,pilots,hated,themselves,The banker that the pilots liked hated themselves . <eos>,The banker that the pilots liked hated themselves .,the banker that the pilots liked hated ***mask*** .,0.19441126078119222
155,13,liked,embed,nonlocal,0,d,matrix_subj,number,pilot,bankers,hated,themselves,The pilot that the bankers liked hated themselves . <eos>,The pilot that the bankers liked hated themselves .,the pilot that the bankers liked hated ***mask*** .,0.839540101836109
156,14,liked,embed,local,1,a,none,none,mechanics,pilots,doubted,themselves,The mechanics that the pilots liked doubted themselves . <eos>,The mechanics that the pilots liked doubted themselves .,the mechanics that the pilots liked doubted ***mask*** .,0.011997067419455863
157,14,liked,embed,local,1,b,none,none,pilots,mechanics,doubted,themselves,The pilots that the mechanics liked doubted themselves . <eos>,The pilots that the mechanics liked doubted themselves .,the pilots that the mechanics liked doubted ***mask*** .,0.015052064866080536
158,14,liked,embed,local,1,c,none,none,bankers,pilots,doubted,themselves,The bankers that the pilots liked doubted themselves . <eos>,The bankers that the pilots liked doubted themselves .,the bankers that the pilots liked doubted ***mask*** .,0.009810887380004034
159,14,liked,embed,local,1,d,none,none,pilots,bankers,doubted,themselves,The pilots that the bankers liked doubted themselves . <eos>,The pilots that the bankers liked doubted themselves .,the pilots that the bankers liked doubted ***mask*** .,0.017828945906218398
160,14,liked,embed,local,1,a,rc_subj,number,mechanics,pilot,doubted,themselves,The mechanics that the pilot liked doubted themselves . <eos>,The mechanics that the pilot liked doubted themselves .,the mechanics that the pilot liked doubted ***mask*** .,0.017124676851031775
161,14,liked,embed,local,1,b,rc_subj,number,pilots,mechanic,doubted,themselves,The pilots that the mechanic liked doubted themselves . <eos>,The pilots that the mechanic liked doubted themselves .,the pilots that the mechanic liked doubted ***mask*** .,0.02793834959530813
162,14,liked,embed,local,1,c,rc_subj,number,bankers,pilot,doubted,themselves,The bankers that the pilot liked doubted themselves . <eos>,The bankers that the pilot liked doubted themselves .,the bankers that the pilot liked doubted ***mask*** .,0.016550333861375034
