,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,rc_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
129,11,liked,embed,local,1,b,rc_subj,number,pilot,mechanics,embarrassed,himself,The pilot that the mechanics liked embarrassed himself . <eos>,The pilot that the mechanics liked embarrassed himself .,the pilot that the mechanics liked embarrassed ***mask*** .,8.463135403978356
130,11,liked,embed,local,1,c,rc_subj,number,banker,pilots,embarrassed,himself,The banker that the pilots liked embarrassed himself . <eos>,The banker that the pilots liked embarrassed himself .,the banker that the pilots liked embarrassed ***mask*** .,11.037218612038549
131,11,liked,embed,local,1,d,rc_subj,number,pilot,bankers,embarrassed,himself,The pilot that the bankers liked embarrassed himself . <eos>,The pilot that the bankers liked embarrassed himself .,the pilot that the bankers liked embarrassed ***mask*** .,9.96532897064369
132,12,liked,embed,local,1,a,none,none,mechanic,pilot,disguised,himself,The mechanic that the pilot liked disguised himself . <eos>,The mechanic that the pilot liked disguised himself .,the mechanic that the pilot liked disguised ***mask*** .,3.327807763934784
133,12,liked,embed,local,1,b,none,none,pilot,mechanic,disguised,himself,The pilot that the mechanic liked disguised himself . <eos>,The pilot that the mechanic liked disguised himself .,the pilot that the mechanic liked disguised ***mask*** .,1.1726599127062494
134,12,liked,embed,local,1,c,none,none,banker,pilot,disguised,himself,The banker that the pilot liked disguised himself . <eos>,The banker that the pilot liked disguised himself .,the banker that the pilot liked disguised ***mask*** .,6.042420289789528
135,12,liked,embed,local,1,d,none,none,pilot,banker,disguised,himself,The pilot that the banker liked disguised himself . <eos>,The pilot that the banker liked disguised himself .,the pilot that the banker liked disguised ***mask*** .,1.4828616831589387
136,12,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,disguised,himself,The mechanics that the pilot liked disguised himself . <eos>,The mechanics that the pilot liked disguised himself .,the mechanics that the pilot liked disguised ***mask*** .,4.8002613158437635
137,12,liked,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,disguised,himself,The pilots that the mechanic liked disguised himself . <eos>,The pilots that the mechanic liked disguised himself .,the pilots that the mechanic liked disguised ***mask*** .,5.646318883907468
138,12,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,pilot,disguised,himself,The bankers that the pilot liked disguised himself . <eos>,The bankers that the pilot liked disguised himself .,the bankers that the pilot liked disguised ***mask*** .,4.9947914598548255
139,12,liked,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,disguised,himself,The pilots that the banker liked disguised himself . <eos>,The pilots that the banker liked disguised himself .,the pilots that the banker liked disguised ***mask*** .,5.489422093654273
140,12,liked,embed,local,1,a,rc_subj,number,mechanic,pilots,disguised,himself,The mechanic that the pilots liked disguised himself . <eos>,The mechanic that the pilots liked disguised himself .,the mechanic that the pilots liked disguised ***mask*** .,3.1866935039516657
141,12,liked,embed,local,1,b,rc_subj,number,pilot,mechanics,disguised,himself,The pilot that the mechanics liked disguised himself . <eos>,The pilot that the mechanics liked disguised himself .,the pilot that the mechanics liked disguised ***mask*** .,0.7263297318487208
142,12,liked,embed,local,1,c,rc_subj,number,banker,pilots,disguised,himself,The banker that the pilots liked disguised himself . <eos>,The banker that the pilots liked disguised himself .,the banker that the pilots liked disguised ***mask*** .,8.660884656219027
143,12,liked,embed,local,1,d,rc_subj,number,pilot,bankers,disguised,himself,The pilot that the bankers liked disguised himself . <eos>,The pilot that the bankers liked disguised himself .,the pilot that the bankers liked disguised ***mask*** .,1.8496012957707946
144,13,liked,embed,local,1,a,none,none,mechanic,pilot,hated,himself,The mechanic that the pilot liked hated himself . <eos>,The mechanic that the pilot liked hated himself .,the mechanic that the pilot liked hated ***mask*** .,8.931509692626149
145,13,liked,embed,local,1,b,none,none,pilot,mechanic,hated,himself,The pilot that the mechanic liked hated himself . <eos>,The pilot that the mechanic liked hated himself .,the pilot that the mechanic liked hated ***mask*** .,8.877210702578985
146,13,liked,embed,local,1,c,none,none,banker,pilot,hated,himself,The banker that the pilot liked hated himself . <eos>,The banker that the pilot liked hated himself .,the banker that the pilot liked hated ***mask*** .,9.207991592839887
147,13,liked,embed,local,1,d,none,none,pilot,banker,hated,himself,The pilot that the banker liked hated himself . <eos>,The pilot that the banker liked hated himself .,the pilot that the banker liked hated ***mask*** .,9.523601980199725
148,13,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,hated,himself,The mechanics that the pilot liked hated himself . <eos>,The mechanics that the pilot liked hated himself .,the mechanics that the pilot liked hated ***mask*** .,10.4820761994589
149,13,liked,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,hated,himself,The pilots that the mechanic liked hated himself . <eos>,The pilots that the mechanic liked hated himself .,the pilots that the mechanic liked hated ***mask*** .,11.188498986982939
150,13,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,pilot,hated,himself,The bankers that the pilot liked hated himself . <eos>,The bankers that the pilot liked hated himself .,the bankers that the pilot liked hated ***mask*** .,10.048239421166086
151,13,liked,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,hated,himself,The pilots that the banker liked hated himself . <eos>,The pilots that the banker liked hated himself .,the pilots that the banker liked hated ***mask*** .,11.497280104915948
152,13,liked,embed,local,1,a,rc_subj,number,mechanic,pilots,hated,himself,The mechanic that the pilots liked hated himself . <eos>,The mechanic that the pilots liked hated himself .,the mechanic that the pilots liked hated ***mask*** .,9.614208282103402
153,13,liked,embed,local,1,b,rc_subj,number,pilot,mechanics,hated,himself,The pilot that the mechanics liked hated himself . <eos>,The pilot that the mechanics liked hated himself .,the pilot that the mechanics liked hated ***mask*** .,8.761911214870914
154,13,liked,embed,local,1,c,rc_subj,number,banker,pilots,hated,himself,The banker that the pilots liked hated himself . <eos>,The banker that the pilots liked hated himself .,the banker that the pilots liked hated ***mask*** .,9.758967664375444
155,13,liked,embed,local,1,d,rc_subj,number,pilot,bankers,hated,himself,The pilot that the bankers liked hated himself . <eos>,The pilot that the bankers liked hated himself .,the pilot that the bankers liked hated ***mask*** .,9.424915526227567
156,14,liked,embed,local,1,a,none,none,mechanic,pilot,doubted,himself,The mechanic that the pilot liked doubted himself . <eos>,The mechanic that the pilot liked doubted himself .,the mechanic that the pilot liked doubted ***mask*** .,8.652242669384462
157,14,liked,embed,local,1,b,none,none,pilot,mechanic,doubted,himself,The pilot that the mechanic liked doubted himself . <eos>,The pilot that the mechanic liked doubted himself .,the pilot that the mechanic liked doubted ***mask*** .,8.342670536755685
158,14,liked,embed,local,1,c,none,none,banker,pilot,doubted,himself,The banker that the pilot liked doubted himself . <eos>,The banker that the pilot liked doubted himself .,the banker that the pilot liked doubted ***mask*** .,7.3117684760808
159,14,liked,embed,local,1,d,none,none,pilot,banker,doubted,himself,The pilot that the banker liked doubted himself . <eos>,The pilot that the banker liked doubted himself .,the pilot that the banker liked doubted ***mask*** .,7.955716287304706
160,14,liked,embed,nonlocal,0,a,matrix_subj,number,mechanics,pilot,doubted,himself,The mechanics that the pilot liked doubted himself . <eos>,The mechanics that the pilot liked doubted himself .,the mechanics that the pilot liked doubted ***mask*** .,9.316671873813222
161,14,liked,embed,nonlocal,0,b,matrix_subj,number,pilots,mechanic,doubted,himself,The pilots that the mechanic liked doubted himself . <eos>,The pilots that the mechanic liked doubted himself .,the pilots that the mechanic liked doubted ***mask*** .,9.623446921049618
162,14,liked,embed,nonlocal,0,c,matrix_subj,number,bankers,pilot,doubted,himself,The bankers that the pilot liked doubted himself . <eos>,The bankers that the pilot liked doubted himself .,the bankers that the pilot liked doubted ***mask*** .,8.221479553989788
163,14,liked,embed,nonlocal,0,d,matrix_subj,number,pilots,banker,doubted,himself,The pilots that the banker liked doubted himself . <eos>,The pilots that the banker liked doubted himself .,the pilots that the banker liked doubted ***mask*** .,9.148417643970415
164,14,liked,embed,local,1,a,rc_subj,number,mechanic,pilots,doubted,himself,The mechanic that the pilots liked doubted himself . <eos>,The mechanic that the pilots liked doubted himself .,the mechanic that the pilots liked doubted ***mask*** .,8.415980501640398
165,14,liked,embed,local,1,b,rc_subj,number,pilot,mechanics,doubted,himself,The pilot that the mechanics liked doubted himself . <eos>,The pilot that the mechanics liked doubted himself .,the pilot that the mechanics liked doubted ***mask*** .,8.184013638036282
166,14,liked,embed,local,1,c,rc_subj,number,banker,pilots,doubted,himself,The banker that the pilots liked doubted himself . <eos>,The banker that the pilots liked doubted himself .,the banker that the pilots liked doubted ***mask*** .,8.299956901906544
167,14,liked,embed,local,1,d,rc_subj,number,pilot,bankers,doubted,himself,The pilot that the bankers liked doubted himself . <eos>,The pilot that the bankers liked doubted himself .,the pilot that the bankers liked doubted ***mask*** .,8.204491295787474
168,15,liked,embed,local,1,a,none,none,mechanic,surgeon,hurt,himself,The mechanic that the surgeon liked hurt himself . <eos>,The mechanic that the surgeon liked hurt himself .,the mechanic that the surgeon liked hurt ***mask*** .,6.427383726073664
169,15,liked,embed,local,1,b,none,none,surgeon,mechanic,hurt,himself,The surgeon that the mechanic liked hurt himself . <eos>,The surgeon that the mechanic liked hurt himself .,the surgeon that the mechanic liked hurt ***mask*** .,7.829248648423817
170,15,liked,embed,local,1,c,none,none,banker,surgeon,hurt,himself,The banker that the surgeon liked hurt himself . <eos>,The banker that the surgeon liked hurt himself .,the banker that the surgeon liked hurt ***mask*** .,8.006997978663385
171,15,liked,embed,local,1,d,none,none,surgeon,banker,hurt,himself,The surgeon that the banker liked hurt himself . <eos>,The surgeon that the banker liked hurt himself .,the surgeon that the banker liked hurt ***mask*** .,7.713861354202051
