,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
130,11,embed,local,1,c,nonlocal_subj,number,banker,pilots,embarrassed,themselves,The banker said that the pilots embarrassed themselves . <eos>,The banker said that the pilots embarrassed themselves .,the banker said that the pilots embarrassed ***mask*** .,6.866336294472384
131,11,embed,local,1,d,nonlocal_subj,number,pilot,bankers,embarrassed,themselves,The pilot said that the bankers embarrassed themselves . <eos>,The pilot said that the bankers embarrassed themselves .,the pilot said that the bankers embarrassed ***mask*** .,9.059994920026355
132,12,embed,local,1,a,none,none,mechanics,pilots,disguised,themselves,The mechanics said that the pilots disguised themselves . <eos>,The mechanics said that the pilots disguised themselves .,the mechanics said that the pilots disguised ***mask*** .,0.03471481000728564
133,12,embed,local,1,b,none,none,pilots,mechanics,disguised,themselves,The pilots said that the mechanics disguised themselves . <eos>,The pilots said that the mechanics disguised themselves .,the pilots said that the mechanics disguised ***mask*** .,0.074544438772426
134,12,embed,local,1,c,none,none,bankers,pilots,disguised,themselves,The bankers said that the pilots disguised themselves . <eos>,The bankers said that the pilots disguised themselves .,the bankers said that the pilots disguised ***mask*** .,0.03087876634305518
135,12,embed,local,1,d,none,none,pilots,bankers,disguised,themselves,The pilots said that the bankers disguised themselves . <eos>,The pilots said that the bankers disguised themselves .,the pilots said that the bankers disguised ***mask*** .,0.07962342714767522
136,12,embed,nonlocal,0,a,local_subj,number,mechanics,pilot,disguised,themselves,The mechanics said that the pilot disguised themselves . <eos>,The mechanics said that the pilot disguised themselves .,the mechanics said that the pilot disguised ***mask*** .,6.813406034317436
137,12,embed,nonlocal,0,b,local_subj,number,pilots,mechanic,disguised,themselves,The pilots said that the mechanic disguised themselves . <eos>,The pilots said that the mechanic disguised themselves .,the pilots said that the mechanic disguised ***mask*** .,5.298079134076566
138,12,embed,nonlocal,0,c,local_subj,number,bankers,pilot,disguised,themselves,The bankers said that the pilot disguised themselves . <eos>,The bankers said that the pilot disguised themselves .,the bankers said that the pilot disguised ***mask*** .,6.974930410279262
139,12,embed,nonlocal,0,d,local_subj,number,pilots,banker,disguised,themselves,The pilots said that the banker disguised themselves . <eos>,The pilots said that the banker disguised themselves .,the pilots said that the banker disguised ***mask*** .,4.951042411424826
140,12,embed,local,1,a,nonlocal_subj,number,mechanic,pilots,disguised,themselves,The mechanic said that the pilots disguised themselves . <eos>,The mechanic said that the pilots disguised themselves .,the mechanic said that the pilots disguised ***mask*** .,0.057255710581924676
141,12,embed,local,1,b,nonlocal_subj,number,pilot,mechanics,disguised,themselves,The pilot said that the mechanics disguised themselves . <eos>,The pilot said that the mechanics disguised themselves .,the pilot said that the mechanics disguised ***mask*** .,0.11739183730344642
142,12,embed,local,1,c,nonlocal_subj,number,banker,pilots,disguised,themselves,The banker said that the pilots disguised themselves . <eos>,The banker said that the pilots disguised themselves .,the banker said that the pilots disguised ***mask*** .,0.02633267170522869
143,12,embed,local,1,d,nonlocal_subj,number,pilot,bankers,disguised,themselves,The pilot said that the bankers disguised themselves . <eos>,The pilot said that the bankers disguised themselves .,the pilot said that the bankers disguised ***mask*** .,0.06494315701391766
144,13,embed,local,1,a,none,none,mechanics,pilots,hated,themselves,The mechanics said that the pilots hated themselves . <eos>,The mechanics said that the pilots hated themselves .,the mechanics said that the pilots hated ***mask*** .,10.023851434221989
145,13,embed,local,1,b,none,none,pilots,mechanics,hated,themselves,The pilots said that the mechanics hated themselves . <eos>,The pilots said that the mechanics hated themselves .,the pilots said that the mechanics hated ***mask*** .,10.16712543418415
146,13,embed,local,1,c,none,none,bankers,pilots,hated,themselves,The bankers said that the pilots hated themselves . <eos>,The bankers said that the pilots hated themselves .,the bankers said that the pilots hated ***mask*** .,9.998025614935319
147,13,embed,local,1,d,none,none,pilots,bankers,hated,themselves,The pilots said that the bankers hated themselves . <eos>,The pilots said that the bankers hated themselves .,the pilots said that the bankers hated ***mask*** .,11.017153829445073
148,13,embed,nonlocal,0,a,local_subj,number,mechanics,pilot,hated,themselves,The mechanics said that the pilot hated themselves . <eos>,The mechanics said that the pilot hated themselves .,the mechanics said that the pilot hated ***mask*** .,12.249751095755377
149,13,embed,nonlocal,0,b,local_subj,number,pilots,mechanic,hated,themselves,The pilots said that the mechanic hated themselves . <eos>,The pilots said that the mechanic hated themselves .,the pilots said that the mechanic hated ***mask*** .,12.01153434095683
150,13,embed,nonlocal,0,c,local_subj,number,bankers,pilot,hated,themselves,The bankers said that the pilot hated themselves . <eos>,The bankers said that the pilot hated themselves .,the bankers said that the pilot hated ***mask*** .,13.015822517675565
151,13,embed,nonlocal,0,d,local_subj,number,pilots,banker,hated,themselves,The pilots said that the banker hated themselves . <eos>,The pilots said that the banker hated themselves .,the pilots said that the banker hated ***mask*** .,12.31037988354899
152,13,embed,local,1,a,nonlocal_subj,number,mechanic,pilots,hated,themselves,The mechanic said that the pilots hated themselves . <eos>,The mechanic said that the pilots hated themselves .,the mechanic said that the pilots hated ***mask*** .,10.832596249337508
153,13,embed,local,1,b,nonlocal_subj,number,pilot,mechanics,hated,themselves,The pilot said that the mechanics hated themselves . <eos>,The pilot said that the mechanics hated themselves .,the pilot said that the mechanics hated ***mask*** .,11.108969039962691
154,13,embed,local,1,c,nonlocal_subj,number,banker,pilots,hated,themselves,The banker said that the pilots hated themselves . <eos>,The banker said that the pilots hated themselves .,the banker said that the pilots hated ***mask*** .,10.315748875115313
155,13,embed,local,1,d,nonlocal_subj,number,pilot,bankers,hated,themselves,The pilot said that the bankers hated themselves . <eos>,The pilot said that the bankers hated themselves .,the pilot said that the bankers hated ***mask*** .,11.836687997679654
156,14,embed,local,1,a,none,none,mechanics,pilots,doubted,themselves,The mechanics said that the pilots doubted themselves . <eos>,The mechanics said that the pilots doubted themselves .,the mechanics said that the pilots doubted ***mask*** .,9.93593569047413
157,14,embed,local,1,b,none,none,pilots,mechanics,doubted,themselves,The pilots said that the mechanics doubted themselves . <eos>,The pilots said that the mechanics doubted themselves .,the pilots said that the mechanics doubted ***mask*** .,10.827385252848714
158,14,embed,local,1,c,none,none,bankers,pilots,doubted,themselves,The bankers said that the pilots doubted themselves . <eos>,The bankers said that the pilots doubted themselves .,the bankers said that the pilots doubted ***mask*** .,9.962394902346158
159,14,embed,local,1,d,none,none,pilots,bankers,doubted,themselves,The pilots said that the bankers doubted themselves . <eos>,The pilots said that the bankers doubted themselves .,the pilots said that the bankers doubted ***mask*** .,10.978666358490939
160,14,embed,nonlocal,0,a,local_subj,number,mechanics,pilot,doubted,themselves,The mechanics said that the pilot doubted themselves . <eos>,The mechanics said that the pilot doubted themselves .,the mechanics said that the pilot doubted ***mask*** .,11.781899025608983
161,14,embed,nonlocal,0,b,local_subj,number,pilots,mechanic,doubted,themselves,The pilots said that the mechanic doubted themselves . <eos>,The pilots said that the mechanic doubted themselves .,the pilots said that the mechanic doubted ***mask*** .,12.207306102965422
162,14,embed,nonlocal,0,c,local_subj,number,bankers,pilot,doubted,themselves,The bankers said that the pilot doubted themselves . <eos>,The bankers said that the pilot doubted themselves .,the bankers said that the pilot doubted ***mask*** .,12.237424830868457
163,14,embed,nonlocal,0,d,local_subj,number,pilots,banker,doubted,themselves,The pilots said that the banker doubted themselves . <eos>,The pilots said that the banker doubted themselves .,the pilots said that the banker doubted ***mask*** .,11.920661873646837
164,14,embed,local,1,a,nonlocal_subj,number,mechanic,pilots,doubted,themselves,The mechanic said that the pilots doubted themselves . <eos>,The mechanic said that the pilots doubted themselves .,the mechanic said that the pilots doubted ***mask*** .,11.49655066789199
165,14,embed,local,1,b,nonlocal_subj,number,pilot,mechanics,doubted,themselves,The pilot said that the mechanics doubted themselves . <eos>,The pilot said that the mechanics doubted themselves .,the pilot said that the mechanics doubted ***mask*** .,12.406954869866183
166,14,embed,local,1,c,nonlocal_subj,number,banker,pilots,doubted,themselves,The banker said that the pilots doubted themselves . <eos>,The banker said that the pilots doubted themselves .,the banker said that the pilots doubted ***mask*** .,10.566029027004724
167,14,embed,local,1,d,nonlocal_subj,number,pilot,bankers,doubted,themselves,The pilot said that the bankers doubted themselves . <eos>,The pilot said that the bankers doubted themselves .,the pilot said that the bankers doubted ***mask*** .,11.892831143973106
168,15,embed,local,1,a,none,none,mechanics,surgeons,hurt,themselves,The mechanics said that the surgeons hurt themselves . <eos>,The mechanics said that the surgeons hurt themselves .,the mechanics said that the surgeons hurt ***mask*** .,4.913059433067819
