,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
136,12,embed,local,1,a,nonlocal_subj,number,mechanics,pilot,disguised,herself,The mechanics said that the pilot disguised herself . <eos>,The mechanics said that the pilot disguised herself .,the mechanics said that the pilot disguised ***mask*** .,5.781625671585937
137,12,embed,local,1,b,nonlocal_subj,number,pilots,mechanic,disguised,herself,The pilots said that the mechanic disguised herself . <eos>,The pilots said that the mechanic disguised herself .,the pilots said that the mechanic disguised ***mask*** .,5.89121570831392
138,12,embed,local,1,c,nonlocal_subj,number,bankers,pilot,disguised,herself,The bankers said that the pilot disguised herself . <eos>,The bankers said that the pilot disguised herself .,the bankers said that the pilot disguised ***mask*** .,4.78804726183282
139,12,embed,local,1,d,nonlocal_subj,number,pilots,banker,disguised,herself,The pilots said that the banker disguised herself . <eos>,The pilots said that the banker disguised herself .,the pilots said that the banker disguised ***mask*** .,5.0360128944813365
140,12,embed,nonlocal,0,a,local_subj,number,mechanic,pilots,disguised,herself,The mechanic said that the pilots disguised herself . <eos>,The mechanic said that the pilots disguised herself .,the mechanic said that the pilots disguised ***mask*** .,10.971935782796184
141,12,embed,nonlocal,0,b,local_subj,number,pilot,mechanics,disguised,herself,The pilot said that the mechanics disguised herself . <eos>,The pilot said that the mechanics disguised herself .,the pilot said that the mechanics disguised ***mask*** .,8.909315577836486
142,12,embed,nonlocal,0,c,local_subj,number,banker,pilots,disguised,herself,The banker said that the pilots disguised herself . <eos>,The banker said that the pilots disguised herself .,the banker said that the pilots disguised ***mask*** .,11.75322707875595
143,12,embed,nonlocal,0,d,local_subj,number,pilot,bankers,disguised,herself,The pilot said that the bankers disguised herself . <eos>,The pilot said that the bankers disguised herself .,the pilot said that the bankers disguised ***mask*** .,10.58657479274595
144,13,embed,local,1,a,none,none,mechanic,pilot,hated,herself,The mechanic said that the pilot hated herself . <eos>,The mechanic said that the pilot hated herself .,the mechanic said that the pilot hated ***mask*** .,12.42023533887468
145,13,embed,local,1,b,none,none,pilot,mechanic,hated,herself,The pilot said that the mechanic hated herself . <eos>,The pilot said that the mechanic hated herself .,the pilot said that the mechanic hated ***mask*** .,12.761674133391194
146,13,embed,local,1,c,none,none,banker,pilot,hated,herself,The banker said that the pilot hated herself . <eos>,The banker said that the pilot hated herself .,the banker said that the pilot hated ***mask*** .,12.828803040692966
147,13,embed,local,1,d,none,none,pilot,banker,hated,herself,The pilot said that the banker hated herself . <eos>,The pilot said that the banker hated herself .,the pilot said that the banker hated ***mask*** .,13.378089097962162
148,13,embed,local,1,a,nonlocal_subj,number,mechanics,pilot,hated,herself,The mechanics said that the pilot hated herself . <eos>,The mechanics said that the pilot hated herself .,the mechanics said that the pilot hated ***mask*** .,12.558664279064255
149,13,embed,local,1,b,nonlocal_subj,number,pilots,mechanic,hated,herself,The pilots said that the mechanic hated herself . <eos>,The pilots said that the mechanic hated herself .,the pilots said that the mechanic hated ***mask*** .,13.27157622380157
150,13,embed,local,1,c,nonlocal_subj,number,bankers,pilot,hated,herself,The bankers said that the pilot hated herself . <eos>,The bankers said that the pilot hated herself .,the bankers said that the pilot hated ***mask*** .,11.960565160221343
151,13,embed,local,1,d,nonlocal_subj,number,pilots,banker,hated,herself,The pilots said that the banker hated herself . <eos>,The pilots said that the banker hated herself .,the pilots said that the banker hated ***mask*** .,13.003342654588002
152,13,embed,nonlocal,0,a,local_subj,number,mechanic,pilots,hated,herself,The mechanic said that the pilots hated herself . <eos>,The mechanic said that the pilots hated herself .,the mechanic said that the pilots hated ***mask*** .,14.612081287183377
153,13,embed,nonlocal,0,b,local_subj,number,pilot,mechanics,hated,herself,The pilot said that the mechanics hated herself . <eos>,The pilot said that the mechanics hated herself .,the pilot said that the mechanics hated ***mask*** .,14.384886326947301
154,13,embed,nonlocal,0,c,local_subj,number,banker,pilots,hated,herself,The banker said that the pilots hated herself . <eos>,The banker said that the pilots hated herself .,the banker said that the pilots hated ***mask*** .,15.204848347121056
155,13,embed,nonlocal,0,d,local_subj,number,pilot,bankers,hated,herself,The pilot said that the bankers hated herself . <eos>,The pilot said that the bankers hated herself .,the pilot said that the bankers hated ***mask*** .,15.943531955990972
156,14,embed,local,1,a,none,none,mechanic,pilot,doubted,herself,The mechanic said that the pilot doubted herself . <eos>,The mechanic said that the pilot doubted herself .,the mechanic said that the pilot doubted ***mask*** .,12.894934733719237
157,14,embed,local,1,b,none,none,pilot,mechanic,doubted,herself,The pilot said that the mechanic doubted herself . <eos>,The pilot said that the mechanic doubted herself .,the pilot said that the mechanic doubted ***mask*** .,13.257395329331848
158,14,embed,local,1,c,none,none,banker,pilot,doubted,herself,The banker said that the pilot doubted herself . <eos>,The banker said that the pilot doubted herself .,the banker said that the pilot doubted ***mask*** .,12.687025115886945
159,14,embed,local,1,d,none,none,pilot,banker,doubted,herself,The pilot said that the banker doubted herself . <eos>,The pilot said that the banker doubted herself .,the pilot said that the banker doubted ***mask*** .,13.115503946637865
160,14,embed,local,1,a,nonlocal_subj,number,mechanics,pilot,doubted,herself,The mechanics said that the pilot doubted herself . <eos>,The mechanics said that the pilot doubted herself .,the mechanics said that the pilot doubted ***mask*** .,12.660512862441369
161,14,embed,local,1,b,nonlocal_subj,number,pilots,mechanic,doubted,herself,The pilots said that the mechanic doubted herself . <eos>,The pilots said that the mechanic doubted herself .,the pilots said that the mechanic doubted ***mask*** .,13.347629508795329
162,14,embed,local,1,c,nonlocal_subj,number,bankers,pilot,doubted,herself,The bankers said that the pilot doubted herself . <eos>,The bankers said that the pilot doubted herself .,the bankers said that the pilot doubted ***mask*** .,11.690588040936273
163,14,embed,local,1,d,nonlocal_subj,number,pilots,banker,doubted,herself,The pilots said that the banker doubted herself . <eos>,The pilots said that the banker doubted herself .,the pilots said that the banker doubted ***mask*** .,13.080242661830255
164,14,embed,nonlocal,0,a,local_subj,number,mechanic,pilots,doubted,herself,The mechanic said that the pilots doubted herself . <eos>,The mechanic said that the pilots doubted herself .,the mechanic said that the pilots doubted ***mask*** .,14.776734465879912
165,14,embed,nonlocal,0,b,local_subj,number,pilot,mechanics,doubted,herself,The pilot said that the mechanics doubted herself . <eos>,The pilot said that the mechanics doubted herself .,the pilot said that the mechanics doubted ***mask*** .,14.975727728592757
166,14,embed,nonlocal,0,c,local_subj,number,banker,pilots,doubted,herself,The banker said that the pilots doubted herself . <eos>,The banker said that the pilots doubted herself .,the banker said that the pilots doubted ***mask*** .,14.639485621726328
167,14,embed,nonlocal,0,d,local_subj,number,pilot,bankers,doubted,herself,The pilot said that the bankers doubted herself . <eos>,The pilot said that the bankers doubted herself .,the pilot said that the bankers doubted ***mask*** .,15.95243072092057
168,15,embed,local,1,a,none,none,mechanic,surgeon,hurt,herself,The mechanic said that the surgeon hurt herself . <eos>,The mechanic said that the surgeon hurt herself .,the mechanic said that the surgeon hurt ***mask*** .,5.96879200703719
169,15,embed,local,1,b,none,none,surgeon,mechanic,hurt,herself,The surgeon said that the mechanic hurt herself . <eos>,The surgeon said that the mechanic hurt herself .,the surgeon said that the mechanic hurt ***mask*** .,5.622837536588955
170,15,embed,local,1,c,none,none,banker,surgeon,hurt,herself,The banker said that the surgeon hurt herself . <eos>,The banker said that the surgeon hurt herself .,the banker said that the surgeon hurt ***mask*** .,5.836151503549001
171,15,embed,local,1,d,none,none,surgeon,banker,hurt,herself,The surgeon said that the banker hurt herself . <eos>,The surgeon said that the banker hurt herself .,the surgeon said that the banker hurt ***mask*** .,6.2853852222394515
172,15,embed,local,1,a,nonlocal_subj,number,mechanics,surgeon,hurt,herself,The mechanics said that the surgeon hurt herself . <eos>,The mechanics said that the surgeon hurt herself .,the mechanics said that the surgeon hurt ***mask*** .,6.001442623580543
173,15,embed,local,1,b,nonlocal_subj,number,surgeons,mechanic,hurt,herself,The surgeons said that the mechanic hurt herself . <eos>,The surgeons said that the mechanic hurt herself .,the surgeons said that the mechanic hurt ***mask*** .,5.484332882021278
174,15,embed,local,1,c,nonlocal_subj,number,bankers,surgeon,hurt,herself,The bankers said that the surgeon hurt herself . <eos>,The bankers said that the surgeon hurt herself .,the bankers said that the surgeon hurt ***mask*** .,6.028288677478389
175,15,embed,local,1,d,nonlocal_subj,number,surgeons,banker,hurt,herself,The surgeons said that the banker hurt herself . <eos>,The surgeons said that the banker hurt herself .,the surgeons said that the banker hurt ***mask*** .,6.455776976664339
176,15,embed,nonlocal,0,a,local_subj,number,mechanic,surgeons,hurt,herself,The mechanic said that the surgeons hurt herself . <eos>,The mechanic said that the surgeons hurt herself .,the mechanic said that the surgeons hurt ***mask*** .,7.833569174941723
